Date,Open,High,Low,Close,Volume,Volume MA
1688971500,1.09502,1.09544,1.09502,1.09522,283,280.35
1688971800,1.09522,1.09549,1.09499,1.09515,350,289.2
1688972100,1.09515,1.09524,1.09492,1.09505,364,300.6
1688972400,1.09505,1.0958,1.09503,1.09547,478,316.6
1688972700,1.09547,1.09642,1.09547,1.0964,453,331.8
1688973000,1.0964,1.09656,1.09591,1.09596,383,338.35
1688973300,1.09596,1.09614,1.09528,1.09529,397,349.25
1688973600,1.09529,1.09558,1.09499,1.09504,431,353.6
1688973900,1.09504,1.0953,1.09494,1.09503,465,366.95
1688974200,1.09503,1.09546,1.09503,1.09543,417,375
1688974500,1.09543,1.09552,1.09519,1.09538,331,365.85
1688974800,1.09538,1.09539,1.09502,1.09506,295,349.4
1688975100,1.09506,1.09537,1.09502,1.09526,309,345.55
1688975400,1.09526,1.09529,1.09484,1.09505,334,347.2
1688975700,1.09505,1.09556,1.095,1.09545,379,353.05
1688976000,1.09545,1.09562,1.0953,1.0954,424,358.65
1688976300,1.0954,1.09605,1.09532,1.09586,319,361.35
1688976600,1.09586,1.09599,1.09576,1.09592,324,361.1
1688976900,1.09592,1.096,1.09568,1.09569,296,365
1688977200,1.09569,1.09573,1.0954,1.09568,286,365.9
1688977500,1.09568,1.09598,1.09565,1.09582,267,365.1
1688977800,1.09582,1.09584,1.09537,1.09569,375,366.35
1688978100,1.09569,1.09583,1.09553,1.0958,246,360.45
1688978400,1.0958,1.09609,1.09572,1.09609,323,352.7
1688978700,1.09609,1.09636,1.09602,1.0961,202,340.15
1688979000,1.0961,1.0963,1.09594,1.09628,266,334.3
1688979300,1.09628,1.09658,1.09618,1.09648,342,331.55
1688979600,1.09648,1.09684,1.09624,1.0968,241,322.05
1688979900,1.0968,1.09685,1.09654,1.09678,201,308.85
1688980200,1.09678,1.09681,1.09661,1.09674,221,299.05
1688980500,1.09674,1.0968,1.0966,1.09676,231,294.05
1688980800,1.09676,1.09712,1.09644,1.09712,335,296.05
1688981100,1.09712,1.09733,1.09704,1.09718,364,298.8
1688981400,1.09718,1.09722,1.09681,1.09686,267,295.45
1688981700,1.09686,1.09718,1.09678,1.09708,303,291.65
1688982000,1.09708,1.09711,1.0969,1.09702,267,283.8
1688982300,1.09702,1.09708,1.09666,1.09676,387,287.2
1688982600,1.09676,1.09679,1.0963,1.09631,375,289.75
1688982900,1.09631,1.09639,1.0961,1.09619,360,292.95
1688983200,1.09619,1.09628,1.09603,1.09618,317,294.5
1688983500,1.09618,1.09643,1.09612,1.09643,253,293.8
1688983800,1.09643,1.09653,1.09606,1.09618,422,296.15
1688984100,1.09618,1.09629,1.09594,1.0961,225,295.1
1688984400,1.0961,1.09632,1.09596,1.09605,191,288.5
1688984700,1.09605,1.09622,1.0959,1.09598,223,289.55
1688985000,1.09598,1.09603,1.09568,1.09582,369,294.7
1688985300,1.09582,1.09582,1.09546,1.09576,194,287.3
1688985600,1.09576,1.09592,1.09559,1.09576,227,286.6
1688985900,1.09576,1.09577,1.09558,1.0957,250,289.05
1688986200,1.0957,1.0959,1.09565,1.09583,246,290.3
1688986500,1.09583,1.09594,1.0958,1.09594,260,291.75
1688986800,1.09594,1.09622,1.0959,1.09599,327,291.35
1688987100,1.09599,1.09612,1.09587,1.09595,272,286.75
1688987400,1.09595,1.09608,1.09579,1.09586,255,286.15
1688987700,1.09586,1.09599,1.0957,1.0957,239,282.95
1688988000,1.0957,1.09572,1.09542,1.09553,277,283.45
1688988300,1.09553,1.09586,1.09533,1.0958,271,277.65
1688988600,1.0958,1.0959,1.09568,1.09588,155,266.65
1688988900,1.09588,1.09591,1.09567,1.09579,295,263.4
1688989200,1.09579,1.09606,1.09568,1.09598,215,258.3
1688989500,1.09598,1.0961,1.09567,1.09578,257,258.5
1688989800,1.09578,1.09585,1.09538,1.09554,275,251.15
1688990100,1.09554,1.09574,1.09539,1.09539,452,262.5
1688990400,1.09539,1.09565,1.09538,1.09557,341,270
1688990700,1.09557,1.09582,1.09552,1.0956,342,275.95
1688991000,1.0956,1.09569,1.09542,1.09548,319,273.45
1688991300,1.09548,1.09566,1.09531,1.09566,254,276.45
1688991600,1.09566,1.09568,1.09482,1.09524,567,293.45
1688991900,1.09524,1.09562,1.09514,1.09519,370,299.45
1688992200,1.09519,1.0952,1.09464,1.09492,529,313.6
1688992500,1.09492,1.09502,1.09454,1.09478,481,324.65
1688992800,1.09478,1.09498,1.0945,1.09481,419,329.25
1688993100,1.09481,1.09481,1.09436,1.09457,513,341.3
1688993400,1.09457,1.0948,1.09437,1.09463,425,349.8
1688993700,1.09463,1.09474,1.09438,1.0947,377,356.7
1688994000,1.0947,1.09521,1.0947,1.09514,532,369.45
1688994300,1.09514,1.09546,1.09506,1.09545,467,379.25
1688994600,1.09545,1.09555,1.09526,1.09545,380,390.5
1688994900,1.09545,1.09562,1.09522,1.09552,449,398.2
1688995200,1.09552,1.09584,1.09546,1.09552,411,408
1688995500,1.09552,1.09608,1.09552,1.096,418,416.05
1688995800,1.096,1.09646,1.09584,1.09615,779,441.25
1688996100,1.09615,1.09616,1.09552,1.09579,563,446.8
1688996400,1.09579,1.09586,1.09534,1.09578,513,455.4
1688996700,1.09578,1.09672,1.09568,1.09672,626,469.6
1688997000,1.09672,1.09688,1.09645,1.09654,656,486.45
1688997300,1.09654,1.09713,1.0964,1.0967,668,507.15
1688997600,1.0967,1.09766,1.09667,1.09756,689,513.25
1688997900,1.09756,1.09792,1.09728,1.09786,674,528.45
1688998200,1.09786,1.09804,1.09773,1.09796,549,529.45
1688998500,1.09796,1.09804,1.09749,1.09758,587,534.75
1688998800,1.09758,1.09776,1.09741,1.09752,388,533.2
1688999100,1.09752,1.09765,1.09728,1.09747,399,527.5
1688999400,1.09747,1.09752,1.0973,1.09747,517,532.1
1688999700,1.09747,1.09753,1.09665,1.09689,506,538.55
1689000000,1.09689,1.09714,1.09678,1.09709,455,534.7
1689000300,1.09709,1.09762,1.09698,1.09748,493,536
1689000600,1.09748,1.09758,1.09718,1.09729,497,541.85
1689000900,1.09729,1.098,1.09729,1.09748,619,550.35
1689001200,1.09748,1.09827,1.09748,1.09816,623,560.95
1689001500,1.09816,1.09826,1.09778,1.0978,527,566.4
1689001800,1.0978,1.09823,1.09775,1.0981,425,548.7
1689002100,1.0981,1.09826,1.09797,1.09813,391,540.1
1689002400,1.09813,1.0984,1.09798,1.09831,404,534.65
1689002700,1.09831,1.09839,1.09817,1.09835,414,524.05
1689003000,1.09835,1.09848,1.09824,1.09841,355,509
1689003300,1.09841,1.0986,1.0984,1.0985,329,492.05
1689003600,1.0985,1.0987,1.0985,1.09869,305,472.85
1689003900,1.09869,1.09898,1.0986,1.09894,359,457.1
1689004200,1.09894,1.09928,1.0988,1.09926,347,447
1689004500,1.09926,1.09928,1.099,1.099,290,432.15
1689004800,1.099,1.09904,1.09857,1.0986,396,432.55
1689005100,1.0986,1.0986,1.09832,1.09846,344,429.8
1689005400,1.09846,1.09857,1.09826,1.09848,278,417.85
1689005700,1.09848,1.0986,1.0984,1.09852,217,403.4
1689006000,1.09852,1.09872,1.09848,1.09864,231,392.2
1689006300,1.09864,1.0989,1.09862,1.09882,233,379.2
1689006600,1.09882,1.09912,1.09882,1.099,236,366.15
1689006900,1.099,1.09904,1.09884,1.09884,250,347.7
1689007200,1.09884,1.0989,1.09871,1.09874,244,328.75
1689007500,1.09874,1.09911,1.09873,1.09908,234,314.1
1689007800,1.09908,1.09914,1.09895,1.09902,260,305.85
1689008100,1.09902,1.09907,1.09887,1.09894,246,298.6
1689008400,1.09894,1.09901,1.09883,1.0989,282,292.5
1689008700,1.0989,1.09897,1.09874,1.09889,343,288.95
1689009000,1.09889,1.099,1.09882,1.09893,198,281.1
1689009300,1.09893,1.09912,1.09888,1.09903,229,276.1
1689009600,1.09903,1.09923,1.09902,1.09922,306,276.15
1689009900,1.09922,1.09926,1.09912,1.09922,306,273.5
1689010200,1.09922,1.09948,1.09919,1.09946,322,272.25
1689010500,1.09946,1.0995,1.09924,1.0995,238,269.65
1689010800,1.0995,1.09968,1.09942,1.09961,189,259.3
1689011100,1.09961,1.09962,1.0995,1.09954,168,250.5
1689011400,1.09954,1.09962,1.09952,1.0996,208,247
1689011700,1.0996,1.09965,1.09942,1.09952,171,244.7
1689012000,1.09952,1.09958,1.09913,1.09918,252,245.75
1689012300,1.09918,1.09938,1.09918,1.09924,242,246.2
1689012600,1.09924,1.09949,1.09922,1.09948,178,243.3
1689012900,1.09948,1.0995,1.09938,1.09948,263,243.95
1689013200,1.09948,1.09956,1.09948,1.09952,138,238.65
1689013500,1.09952,1.09968,1.0995,1.09963,215,237.7
1689013800,1.09963,1.09965,1.09953,1.09958,198,234.6
1689014100,1.09958,1.09964,1.0995,1.09959,222,233.4
1689014400,1.09959,1.09973,1.09942,1.09948,215,230.05
1689014700,1.09948,1.09959,1.09948,1.09952,117,218.75
1689015000,1.09952,1.0997,1.09952,1.09967,159,216.8
1689015300,1.09967,1.09994,1.09967,1.09991,446,227.65
1689015600,1.09991,1.09994,1.09968,1.09968,196,222.15
1689015900,1.09968,1.09982,1.09964,1.0998,182,215.95
1689016200,1.0998,1.10005,1.09979,1.09994,212,210.45
1689016500,1.09994,1.09998,1.0998,1.09984,170,207.05
1689016800,1.09984,1.09996,1.09984,1.09995,126,203.9
1689017100,1.09995,1.09997,1.09978,1.09986,211,206.05
1689017400,1.09986,1.09996,1.09973,1.09986,245,207.9
1689017700,1.09986,1.1,1.09981,1.09999,203,209.5
1689018000,1.09999,1.10002,1.09975,1.0998,163,205.05
1689018300,1.0998,1.09984,1.0997,1.09972,141,200
1689018600,1.09972,1.09984,1.09966,1.09984,237,202.95
1689018900,1.09984,1.09997,1.09976,1.0998,246,202.1
1689019200,1.0998,1.09992,1.0997,1.09991,275,208.95
1689019500,1.09991,1.1,1.09988,1.09999,169,206.65
1689019800,1.09999,1.10003,1.0999,1.1,86,201.05
1689020100,1.1,1.1,1.09994,1.09998,58,192.85
1689020400,1.09998,1.10004,1.09998,1.10003,53,184.75
1689020700,1.10003,1.10003,1.09996,1.09998,82,183
1689021000,1.09998,1.10016,1.09993,1.10006,82,179.15
1689021300,1.10006,1.1001,1.10004,1.10004,73,160.5
1689021600,1.10004,1.1001,1.10003,1.10007,33,152.35
1689021900,1.10007,1.1001,1.10002,1.1001,48,145.65
1689022200,1.1001,1.1001,1.10002,1.10006,65,138.3
1689022500,1.10006,1.10014,1.10004,1.10012,47,132.15
1689022800,1.10012,1.10016,1.10012,1.10014,9,126.3
1689023100,1.10014,1.10017,1.10013,1.10016,14,116.45
1689023400,1.10016,1.10016,1.10014,1.10014,9,104.65
1689023700,1.10014,1.10018,1.10014,1.10014,10,95
1689024000,1.10014,1.10014,1.10013,1.10013,18,87.75
1689024300,1.10013,1.10016,1.10013,1.10013,14,81.4
1689024600,1.10013,1.10013,1.09966,1.09976,38,71.45
1689024900,1.09976,1.0999,1.09976,1.09988,20,60.15
1689025200,1.09988,1.09992,1.09982,1.0999,20,47.4
1689025500,1.0999,1.09996,1.09982,1.09996,12,39.55
1689025800,1.09996,1.09996,1.09996,1.09996,2,35.35
1689026100,1.09996,1.10006,1.09996,1.10004,12,33.05
1689026400,1.10004,1.10016,1.09996,1.10006,151,37.95
1689026700,1.10006,1.1001,1.10006,1.1001,22,34.95
1689027000,1.1001,1.10013,1.10001,1.10007,57,33.7
1689027300,1.10007,1.10012,1.09996,1.1,111,35.6
1689027600,1.1,1.1001,1.09996,1.1001,82,38.05
1689027900,1.1001,1.1001,1.10004,1.10004,24,36.85
1689028200,1.10004,1.10014,1.10004,1.1001,46,35.9
1689028500,1.1001,1.1001,1.10005,1.10008,61,36.6
1689028800,1.10008,1.10013,1.10006,1.1001,56,38.95
1689029100,1.1001,1.10022,1.10008,1.1002,42,40.35
1689029400,1.1002,1.10022,1.10018,1.10022,40,41.9
1689029700,1.10022,1.1003,1.10012,1.10015,76,45.2
1689030000,1.10015,1.10029,1.10014,1.10029,82,48.4
1689030300,1.10029,1.10029,1.1002,1.10026,33,49.35
1689030600,1.10026,1.1003,1.10024,1.10028,33,49.1
1689030900,1.10028,1.10042,1.10027,1.1004,46,50.4
1689031200,1.1004,1.1004,1.10033,1.10038,35,51.15
1689031500,1.10038,1.10044,1.10036,1.10041,66,53.85
1689031800,1.10041,1.10042,1.10033,1.10036,53,56.4
1689032100,1.10036,1.10036,1.10025,1.1003,97,60.65
1689032400,1.1003,1.10036,1.1003,1.10034,79,57.05
1689032700,1.10034,1.10043,1.1003,1.10039,113,61.6
1689033000,1.10039,1.1005,1.10035,1.10048,71,62.3
1689033300,1.10048,1.1006,1.10047,1.10053,118,62.65
1689033600,1.10053,1.1006,1.10021,1.10022,297,73.4
1689033900,1.10022,1.10038,1.10015,1.10038,185,81.45
1689034200,1.10038,1.10052,1.10031,1.10052,161,87.2
1689034500,1.10052,1.10078,1.1005,1.10074,217,95
1689034800,1.10074,1.10085,1.10064,1.10073,154,99.9
1689035100,1.10073,1.10088,1.10066,1.10074,199,107.75
1689035400,1.10074,1.10076,1.10046,1.10048,256,118.55
1689035700,1.10048,1.1005,1.10041,1.10046,168,123.15
1689036000,1.10046,1.10068,1.10042,1.10066,141,126.1
1689036300,1.10066,1.10068,1.1005,1.10053,199,134.4
1689036600,1.10053,1.10074,1.10047,1.10067,246,145.05
1689036900,1.10067,1.10074,1.10056,1.10068,178,151.65
1689037200,1.10068,1.10101,1.10065,1.10095,297,164.75
1689037500,1.10095,1.10102,1.10078,1.10084,224,172.65
1689037800,1.10084,1.1009,1.10075,1.10084,166,178.3
1689038100,1.10084,1.1009,1.1007,1.10074,221,184.5
1689038400,1.10074,1.10099,1.10067,1.10094,177,189.4
1689038700,1.10094,1.1012,1.10088,1.10116,190,193.25
1689039000,1.10116,1.10132,1.10096,1.10096,302,204.8
1689039300,1.10096,1.10114,1.10061,1.10067,310,214.4
1689039600,1.10067,1.101,1.10058,1.10095,247,211.9
1689039900,1.10095,1.10125,1.10095,1.10105,217,213.5
1689040200,1.10105,1.10106,1.1009,1.10095,315,221.2
1689040500,1.10095,1.10097,1.10086,1.10096,249,222.8
1689040800,1.10096,1.10096,1.10062,1.10081,322,231.2
1689041100,1.10081,1.10099,1.10067,1.1007,219,232.2
1689041400,1.1007,1.10086,1.10069,1.10085,248,231.8
1689041700,1.10085,1.101,1.10085,1.10094,193,233.05
1689042000,1.10094,1.10115,1.10094,1.10115,148,233.4
1689042300,1.10115,1.1012,1.10103,1.10108,131,230
1689042600,1.10108,1.10129,1.10103,1.1012,264,230.9
1689042900,1.1012,1.10133,1.10112,1.10124,277,235.85
1689043200,1.10124,1.10146,1.10109,1.10145,314,236.7
1689043500,1.10145,1.10166,1.10142,1.10144,283,239.65
1689043800,1.10144,1.1017,1.10135,1.10168,247,243.7
1689044100,1.10168,1.10202,1.10168,1.1019,421,253.7
1689044400,1.1019,1.1019,1.10162,1.10176,268,258.25
1689044700,1.10176,1.10194,1.10156,1.1016,283,262.9
1689045000,1.1016,1.10164,1.1014,1.1016,197,257.65
1689045300,1.1016,1.10169,1.10149,1.1015,185,251.4
1689045600,1.1015,1.10158,1.10146,1.10146,226,250.35
1689045900,1.10146,1.10152,1.10138,1.10145,194,249.2
1689046200,1.10145,1.10158,1.10139,1.10154,209,243.9
1689046500,1.10154,1.10158,1.10126,1.10134,237,243.3
1689046800,1.10134,1.10135,1.10121,1.10134,215,237.95
1689047100,1.10134,1.10153,1.10129,1.10152,140,234
1689047400,1.10152,1.1017,1.10152,1.10169,134,228.3
1689047700,1.10169,1.10178,1.10168,1.10176,136,225.45
1689048000,1.10176,1.10178,1.10162,1.10166,103,223.2
1689048300,1.10166,1.10178,1.10163,1.10173,155,224.4
1689048600,1.10173,1.10178,1.10168,1.10169,98,216.1
1689048900,1.10169,1.10178,1.10152,1.10156,115,208
1689049200,1.10156,1.10176,1.10156,1.10162,194,202
1689049500,1.10162,1.10182,1.10161,1.1017,187,197.2
1689049800,1.1017,1.10174,1.10159,1.10174,160,192.85
1689050100,1.10174,1.10192,1.10174,1.10189,235,183.55
1689050400,1.10189,1.10203,1.10186,1.10186,193,179.8
1689050700,1.10186,1.10193,1.10177,1.10187,161,173.7
1689051000,1.10187,1.10188,1.10164,1.10177,200,173.85
1689051300,1.10177,1.10201,1.10177,1.102,254,177.3
1689051600,1.102,1.1021,1.10193,1.10203,185,175.25
1689051900,1.10203,1.1021,1.10195,1.102,166,173.85
1689052200,1.102,1.1022,1.102,1.10208,224,174.6
1689052500,1.10208,1.10223,1.10195,1.10201,225,174
1689052800,1.10201,1.10201,1.10183,1.10198,234,174.95
1689053100,1.10198,1.102,1.10168,1.10178,190,177.45
1689053400,1.10178,1.10201,1.10177,1.10188,238,182.65
1689053700,1.10188,1.10193,1.10176,1.10188,206,186.15
1689054000,1.10188,1.102,1.10162,1.10164,231,192.55
1689054300,1.10164,1.10184,1.10163,1.10178,175,193.55
1689054600,1.10178,1.10178,1.1014,1.10147,381,207.7
1689054900,1.10147,1.10148,1.10061,1.10072,572,230.55
1689055200,1.10072,1.10194,1.10072,1.10174,909,266.3
1689055500,1.10174,1.10182,1.10135,1.10146,394,276.65
1689055800,1.10146,1.10166,1.10142,1.1016,259,281.6
1689056100,1.1016,1.10212,1.10152,1.10206,338,286.75
1689056400,1.10206,1.10274,1.10188,1.10244,560,305.1
1689056700,1.10244,1.10248,1.10197,1.10234,438,318.95
1689057000,1.10234,1.10239,1.1017,1.10173,357,326.8
1689057300,1.10173,1.10188,1.10162,1.10169,379,333.05
1689057600,1.10169,1.10198,1.10169,1.10182,466,347.1
1689057900,1.10182,1.10204,1.10165,1.10165,261,351.85
1689058200,1.10165,1.10198,1.10153,1.10183,321,356.7
1689058500,1.10183,1.1023,1.1015,1.10214,358,363.35
1689058800,1.10214,1.1023,1.1014,1.10209,551,379.2
1689059100,1.10209,1.10214,1.10141,1.10141,529,396.15
1689059400,1.10141,1.10152,1.10124,1.10132,361,402.3
1689059700,1.10132,1.10162,1.10108,1.10146,448,414.4
1689060000,1.10146,1.10148,1.10106,1.10115,334,419.55
1689060300,1.10115,1.10158,1.10096,1.10141,407,431.15
1689060600,1.10141,1.10158,1.10115,1.10158,332,428.7
1689060900,1.10158,1.10162,1.10121,1.10122,295,414.85
1689061200,1.10122,1.10149,1.10108,1.10134,412,390
1689061500,1.10134,1.10153,1.10115,1.10138,422,391.4
1689061800,1.10138,1.10144,1.101,1.10103,382,397.55
1689062100,1.10103,1.10114,1.10076,1.10082,358,398.55
1689062400,1.10082,1.1011,1.10074,1.10108,401,390.6
1689062700,1.10108,1.10139,1.10092,1.10127,273,382.35
1689063000,1.10127,1.1014,1.10107,1.10108,267,377.85
1689063300,1.10108,1.10134,1.101,1.10122,231,370.45
1689063600,1.10122,1.1014,1.10115,1.10126,331,363.7
1689063900,1.10126,1.1014,1.10112,1.10122,262,363.75
1689064200,1.10122,1.10156,1.10116,1.10121,383,366.85
1689064500,1.10121,1.10125,1.10075,1.1009,437,370.8
1689064800,1.1009,1.10093,1.10062,1.10067,324,359.45
1689065100,1.10067,1.10094,1.10058,1.1009,299,347.95
1689065400,1.1009,1.10091,1.10038,1.10052,238,341.8
1689065700,1.10052,1.10064,1.10022,1.10028,272,333
1689066000,1.10028,1.10078,1.09989,1.09993,410,336.8
1689066300,1.09993,1.10024,1.09982,1.09987,339,333.4
1689066600,1.09987,1.10002,1.09972,1.09994,322,332.9
1689066900,1.09994,1.1,1.09976,1.09984,280,332.15
1689067200,1.09984,1.10002,1.09982,1.09996,221,322.6
1689067500,1.09996,1.10038,1.09996,1.10034,273,315.15
1689067800,1.10034,1.10054,1.10019,1.1005,454,318.75
1689068100,1.1005,1.1007,1.10041,1.10044,337,317.7
1689068400,1.10044,1.10066,1.1003,1.10053,400,317.65
1689068700,1.10053,1.10084,1.10053,1.10078,299,318.95
1689069000,1.10078,1.10087,1.10068,1.10068,253,318.25
1689069300,1.10068,1.10071,1.10045,1.10064,281,320.75
1689069600,1.10064,1.10092,1.10053,1.1007,347,321.55
1689069900,1.1007,1.10088,1.10058,1.10082,263,321.6
1689070200,1.10082,1.10107,1.10075,1.10088,216,313.25
1689070500,1.10088,1.10097,1.10078,1.10097,150,298.9
1689070800,1.10097,1.10103,1.10084,1.10092,154,290.4
1689071100,1.10092,1.10098,1.10064,1.10072,207,285.8
1689071400,1.10072,1.10102,1.10072,1.10087,253,286.55
1689071700,1.10087,1.10128,1.10078,1.10119,322,289.05
