time,open,high,low,close,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Plot,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1587567600,1.08294,1.08344,1.08204,1.08292,NaN,NaN,36.87086442179056,51.467193895554026,NaN,NaN,50,NaN,NaN,NaN,NaN
1587571200,1.08292,1.08294,1.08101,1.08158,NaN,NaN,32.12733517301882,50.16718406325051,NaN,NaN,50,NaN,NaN,NaN,NaN
1587574800,1.08158,1.08172,1.08033,1.08141,NaN,NaN,31.572384411661105,48.90252571892635,NaN,NaN,50,31.572384411661105,NaN,NaN,NaN
1587578400,1.08141,1.08257,1.08127,1.08199,NaN,NaN,35.65605929023914,48.12557020434781,NaN,NaN,50,NaN,NaN,NaN,NaN
1587582000,1.08199,1.08239,1.08135,1.08182,NaN,NaN,34.9968038145614,46.87091460884598,NaN,NaN,50,NaN,NaN,NaN,NaN
1587585600,1.08182,1.08241,1.08149,1.08232,NaN,NaN,38.59300526795003,45.7061156428246,NaN,NaN,50,NaN,NaN,NaN,NaN
1587589200,1.08232,1.08245,1.08203,1.08231,NaN,NaN,38.547073264450525,44.73075277261528,NaN,NaN,50,NaN,NaN,NaN,NaN
1587592800,1.08231,1.08244,1.08208,1.08233,NaN,NaN,38.70420075761656,43.56878751147298,NaN,NaN,50,NaN,NaN,NaN,NaN
1587596400,1.08233,1.08235,1.08059,1.08062,NaN,NaN,31.328545067296574,41.86604815766396,NaN,NaN,50,31.328545067296574,NaN,NaN,NaN
1587600000,1.08062,1.08143,1.08047,1.08115,NaN,NaN,35.43532954968009,40.0069179657547,NaN,NaN,50,NaN,NaN,NaN,NaN
1587603600,1.08115,1.08221,1.08112,1.08183,NaN,NaN,40.36318364909101,38.287546165517654,NaN,NaN,50,NaN,NaN,NaN,NaN
1587607200,1.08183,1.08183,1.08084,1.08115,NaN,NaN,37.29750019022977,36.8061634360703,NaN,NaN,50,NaN,NaN,NaN,NaN
1587610800,1.08115,1.08121,1.08081,1.08094,NaN,NaN,36.3785698646234,36.05838016913946,NaN,NaN,50,NaN,NaN,NaN,NaN
1587614400,1.08094,1.08166,1.08089,1.08156,NaN,NaN,41.00035089694403,36.34794325851093,NaN,NaN,50,NaN,NaN,NaN,NaN
1587618000,1.08156,1.08343,1.08156,1.08295,NaN,NaN,49.80434699073896,37.271763442007234,NaN,NaN,50,NaN,NaN,49.80434699073896,NaN
1587621600,1.08295,1.08345,1.08115,1.08167,NaN,NaN,43.38424008294197,38.07582807843033,NaN,NaN,50,NaN,NaN,NaN,NaN
1587625200,1.08167,1.08197,1.07847,1.07962,NaN,NaN,35.49298458329591,38.355870947832805,NaN,NaN,50,NaN,NaN,NaN,NaN
1587628800,1.07962,1.0803,1.07904,1.07962,NaN,NaN,35.49298458329591,38.34422275447972,NaN,NaN,50,NaN,NaN,NaN,NaN
1587632400,1.07962,1.07995,1.0769,1.07736,NaN,NaN,28.79611358727705,37.901316309673696,NaN,NaN,50,NaN,NaN,NaN,NaN
1587636000,1.07736,1.07779,1.07561,1.07756,NaN,NaN,30.053877974258626,37.2913786458386,NaN,NaN,50,NaN,NaN,NaN,NaN
1587639600,1.07756,1.07925,1.07637,1.07661,NaN,NaN,27.56327392861475,36.506821550421755,NaN,NaN,50,27.56327392861475,NaN,NaN,NaN
1587643200,1.07661,1.07948,1.07654,1.07885,NaN,NaN,40.15633836567105,36.61054566528279,NaN,NaN,50,NaN,NaN,NaN,NaN
1587646800,1.07885,1.08034,1.07809,1.07942,NaN,NaN,42.877721299188444,37.43548682470364,NaN,NaN,50,NaN,NaN,NaN,NaN
1587650400,1.07942,1.08471,1.07917,1.08277,NaN,NaN,55.64432382037224,38.87898641546737,NaN,NaN,50,NaN,NaN,55.64432382037224,NaN
1587654000,1.08277,1.08377,1.08081,1.08138,NaN,NaN,50.591839648417974,39.60960470113357,NaN,NaN,50,NaN,NaN,NaN,NaN
1587657600,1.08138,1.0819,1.08087,1.08138,NaN,NaN,50.591839648417974,40.559200376718444,NaN,NaN,50,NaN,NaN,NaN,NaN
1587661200,1.08138,1.08144,1.07646,1.07653,NaN,NaN,36.997622239632555,40.60341840350481,NaN,NaN,50,36.997622239632555,NaN,NaN,NaN
1587664800,1.07653,1.07874,1.0762,1.07854,NaN,NaN,43.74415167810806,40.79940417358796,NaN,NaN,50,NaN,NaN,NaN,NaN
1587668400,1.07854,1.07887,1.07795,1.07822,NaN,NaN,42.95550779175024,40.3102013736602,NaN,NaN,50,NaN,NaN,NaN,NaN
1587672000,1.07822,1.07829,1.07648,1.07775,NaN,NaN,41.76453682470162,40.19450828378588,NaN,NaN,50,NaN,NaN,NaN,NaN
1587675600,1.07775,1.07844,1.07742,1.07792,NaN,NaN,42.38675175158746,40.686920224378134,NaN,NaN,50,NaN,NaN,NaN,NaN
1587679200,1.07792,1.07804,1.07758,1.078,NaN,NaN,42.69703315607584,41.20149512243385,NaN,NaN,50,NaN,NaN,NaN,NaN
1587682800,1.078,1.07803,1.0774,1.07746,NaN,NaN,41.08845682585958,42.07951963947546,NaN,NaN,50,NaN,NaN,NaN,NaN
1587686400,1.07746,1.07793,1.07616,1.07665,NaN,NaN,38.73133318402596,42.69933786874454,NaN,NaN,50,NaN,NaN,NaN,NaN
1587690000,1.07665,1.07698,1.07634,1.07668,NaN,NaN,38.871204702406615,43.507047209729684,NaN,NaN,50,NaN,NaN,NaN,NaN
1587693600,1.07668,1.07746,1.0766,1.07715,NaN,NaN,41.13837625664097,43.577192773370385,NaN,NaN,50,NaN,NaN,NaN,NaN
1587697200,1.07715,1.07718,1.07667,1.07713,NaN,NaN,41.06857471750242,43.44796801753568,NaN,NaN,50,NaN,NaN,NaN,NaN
1587700800,1.07713,1.07741,1.07689,1.07717,NaN,NaN,41.28315767374042,42.422170435633404,NaN,NaN,50,NaN,NaN,NaN,NaN
1587704400,1.07717,1.07717,1.07608,1.07632,NaN,NaN,38.10771143105297,41.530446991535904,NaN,NaN,50,NaN,NaN,NaN,NaN
1587708000,1.07632,1.07665,1.07378,1.07385,NaN,NaN,30.714432890022863,40.110632223079115,NaN,NaN,50,30.714432890022863,NaN,NaN,NaN
1587711600,1.07385,1.07514,1.07271,1.07408,NaN,NaN,32.03668515540734,39.75627957420589,NaN,NaN,50,NaN,NaN,NaN,NaN
1587715200,1.07408,1.07591,1.07331,1.0756,NaN,NaN,40.16379320023539,39.50053968292927,NaN,NaN,50,NaN,NaN,NaN,NaN
1587718800,1.0756,1.07681,1.07498,1.07657,NaN,NaN,44.70779234088593,39.62570286501039,NaN,NaN,50,NaN,NaN,NaN,NaN
1587722400,1.07657,1.07982,1.0762,1.07854,NaN,NaN,52.583395310400455,40.39847847113173,NaN,NaN,50,NaN,NaN,NaN,NaN
1587726000,1.07854,1.08058,1.07772,1.07934,NaN,NaN,55.36384538353516,41.32541373055657,NaN,NaN,50,NaN,NaN,NaN,NaN
1587729600,1.07934,1.08101,1.07907,1.0803,NaN,NaN,58.508074380252985,42.4547738179978,NaN,NaN,50,NaN,NaN,NaN,NaN
1587733200,1.0803,1.08081,1.07846,1.07968,NaN,NaN,55.77547591692099,43.503846610216456,NaN,NaN,50,NaN,NaN,NaN,NaN
1587736800,1.07968,1.08199,1.07896,1.08139,NaN,NaN,61.16306067687494,45.10611285970567,NaN,NaN,50,NaN,NaN,61.16306067687494,NaN
1587740400,1.08139,1.08141,1.0794,1.07972,NaN,NaN,54.216533515397835,46.20220777491932,NaN,NaN,50,NaN,NaN,NaN,NaN
1587744000,1.07972,1.08023,1.07867,1.07882,NaN,NaN,50.86380711981344,46.89688140800307,NaN,NaN,50,50.86380711981344,NaN,NaN,NaN
1587747600,1.07882,1.07953,1.07846,1.07943,NaN,NaN,52.98590988685657,47.74811963438551,NaN,NaN,50,NaN,NaN,NaN,NaN
1587751200,1.07943,1.08009,1.07907,1.07979,NaN,NaN,54.241911313180914,48.673744894345546,NaN,NaN,50,NaN,NaN,NaN,NaN
1587754800,1.07979,1.08133,1.07969,1.08112,NaN,NaN,58.63828370704472,50.14021434263067,NaN,NaN,50,NaN,NaN,NaN,NaN
1587758400,1.08112,1.08297,1.08082,1.08225,NaN,NaN,61.98057025426564,52.373509868648014,NaN,NaN,50,NaN,NaN,61.98057025426564,NaN
1587934800,1.08225,1.08248,1.08197,1.0822,NaN,NaN,61.74282717387484,54.4953771556814,NaN,NaN,50,NaN,NaN,NaN,NaN
1587938400,1.0822,1.0822,1.08148,1.08173,NaN,NaN,59.43498036154211,55.87189052434616,NaN,NaN,50,NaN,NaN,NaN,NaN
1587942000,1.08173,1.08215,1.0816,1.08211,NaN,NaN,60.71357648324471,57.015160820228935,NaN,NaN,50,NaN,NaN,NaN,NaN
1587945600,1.08211,1.08213,1.08115,1.08182,NaN,NaN,59.18051519101054,57.48638366884394,NaN,NaN,50,NaN,NaN,NaN,NaN
1587949200,1.08182,1.08323,1.08175,1.08255,NaN,NaN,61.79566116359062,57.945799081705054,NaN,NaN,50,NaN,NaN,NaN,NaN
1587952800,1.08255,1.08286,1.08206,1.0823,NaN,NaN,60.369245830371874,58.07873989957069,NaN,NaN,50,NaN,NaN,NaN,NaN
1587956400,1.0823,1.08332,1.082,1.08319,NaN,NaN,63.59126613627695,58.63701062952469,NaN,NaN,50,NaN,NaN,NaN,NaN
1587960000,1.08319,1.08433,1.08301,1.08385,NaN,NaN,65.8110961795866,58.96901316543266,NaN,NaN,50,NaN,NaN,NaN,NaN
1587963600,1.08385,1.08538,1.08385,1.08467,NaN,NaN,68.38976996376485,59.98138719745888,NaN,NaN,50,NaN,NaN,68.38976996376485,NaN
1587967200,1.08467,1.08594,1.08459,1.08464,NaN,NaN,68.18713901259648,61.21876804694339,NaN,NaN,50,NaN,NaN,NaN,NaN
1587970800,1.08464,1.08481,1.08331,1.0842,NaN,NaN,65.1387514891524,62.08682816139309,NaN,NaN,50,NaN,NaN,NaN,NaN
1587974400,1.0842,1.08502,1.08359,1.08499,NaN,NaN,67.91247416052161,63.06329693620314,NaN,NaN,50,NaN,NaN,NaN,NaN
1587978000,1.08499,1.08521,1.08396,1.08466,NaN,NaN,65.56571546278623,63.55811349018468,NaN,NaN,50,NaN,NaN,NaN,NaN
1587981600,1.08466,1.08602,1.08461,1.08522,NaN,NaN,67.6110950565278,63.96029383320341,NaN,NaN,50,NaN,NaN,NaN,NaN
1587985200,1.08522,1.08551,1.08341,1.08549,NaN,NaN,68.58014779536651,64.44867387759567,NaN,NaN,50,NaN,NaN,68.58014779536651,NaN
1587988800,1.08549,1.08586,1.08439,1.08512,NaN,NaN,65.68008438592341,64.89475273648004,NaN,NaN,50,NaN,NaN,NaN,NaN
1587992400,1.08512,1.08576,1.0844,1.08474,NaN,NaN,62.74542502203371,65.03988477496497,NaN,NaN,50,NaN,NaN,NaN,NaN
1587996000,1.08474,1.08475,1.08277,1.08405,NaN,NaN,57.70371409500511,64.93439898239315,NaN,NaN,50,NaN,NaN,NaN,NaN
1587999600,1.08405,1.0843,1.08279,1.08288,NaN,NaN,50.32025069748564,64.1147268062428,NaN,NaN,50,NaN,NaN,NaN,NaN
1588003200,1.08288,1.08288,1.08166,1.08214,NaN,NaN,46.2862249831954,63.108796745730196,NaN,NaN,50,46.2862249831954,NaN,NaN,NaN
1588006800,1.08214,1.08314,1.08206,1.08294,NaN,NaN,50.871566941835205,62.200246803270076,NaN,NaN,50,NaN,NaN,NaN,NaN
1588010400,1.08294,1.08334,1.08265,1.08322,NaN,NaN,52.40306950327224,61.24253061210476,NaN,NaN,50,NaN,NaN,NaN,NaN
1588014000,1.08322,1.08342,1.08277,1.08294,NaN,NaN,50.70096688484082,59.9790446778959,NaN,NaN,50,NaN,NaN,NaN,NaN
1588017600,1.08294,1.08307,1.08245,1.08295,NaN,NaN,50.76247775282339,58.73442601648354,NaN,NaN,50,NaN,NaN,NaN,NaN
1588021200,1.08295,1.0833,1.08236,1.08314,NaN,NaN,51.98822107451739,57.79510241543817,NaN,NaN,50,NaN,NaN,NaN,NaN
1588024800,1.08314,1.08314,1.08246,1.08289,NaN,NaN,50.2167934439439,56.531125221396906,NaN,NaN,50,NaN,NaN,NaN,NaN
1588028400,1.08289,1.08303,1.08237,1.08247,NaN,NaN,47.300835635864225,55.22649094804534,NaN,NaN,50,NaN,NaN,NaN,NaN
1588032000,1.08247,1.08362,1.08229,1.08332,NaN,NaN,53.22104532713162,54.198630253088474,NaN,NaN,50,NaN,NaN,53.22104532713162,NaN
1588035600,1.08332,1.08345,1.08236,1.0825,NaN,NaN,47.658731942718276,52.704243406470745,NaN,NaN,50,NaN,NaN,NaN,NaN
1588039200,1.0825,1.08284,1.08239,1.08276,NaN,NaN,49.46229667307715,51.54582999841029,NaN,NaN,50,NaN,NaN,NaN,NaN
1588042800,1.08276,1.08276,1.08238,1.08244,NaN,NaN,47.30192905013346,50.442723143274556,NaN,NaN,50,NaN,NaN,NaN,NaN
1588046400,1.08244,1.08244,1.08169,1.08219,NaN,NaN,45.62531175925583,49.57998011929247,NaN,NaN,50,NaN,NaN,NaN,NaN
1588050000,1.08219,1.08275,1.08189,1.08253,NaN,NaN,48.30877414227968,49.436303222492036,NaN,NaN,50,NaN,NaN,NaN,NaN
1588053600,1.08253,1.08255,1.08098,1.08129,NaN,NaN,40.46529275956633,49.020522349375675,NaN,NaN,50,40.46529275956633,NaN,NaN,NaN
1588057200,1.08129,1.08408,1.081,1.08394,NaN,NaN,56.66020442476254,49.43399645529905,NaN,NaN,50,NaN,NaN,NaN,NaN
1588060800,1.08394,1.08586,1.08373,1.08503,NaN,NaN,61.320893217977954,50.07098386349232,NaN,NaN,50,NaN,NaN,NaN,NaN
1588064400,1.08503,1.08854,1.08442,1.0876,NaN,NaN,69.61716318959554,51.42214074240338,NaN,NaN,50,NaN,NaN,NaN,NaN
1588068000,1.0876,1.08845,1.08687,1.08826,NaN,NaN,71.31854991528675,52.89043161115076,NaN,NaN,50,NaN,NaN,NaN,NaN
1588071600,1.08826,1.08884,1.08786,1.08863,NaN,NaN,72.25649731123461,54.33816562805914,NaN,NaN,50,NaN,NaN,72.25649731123461,NaN
1588075200,1.08863,1.08883,1.087,1.08704,NaN,NaN,62.758538493910066,55.23400456019958,NaN,NaN,50,NaN,NaN,NaN,NaN
1588078800,1.08704,1.08748,1.08397,1.08435,NaN,NaN,50.63241788990062,55.47197472120218,NaN,NaN,50,NaN,NaN,NaN,NaN
1588082400,1.08435,1.0858,1.08303,1.08325,NaN,NaN,46.66198920822465,55.003470712708825,NaN,NaN,50,NaN,NaN,NaN,NaN
1588086000,1.08325,1.08465,1.08251,1.08365,NaN,NaN,48.251127220485685,55.045784661120784,NaN,NaN,50,NaN,NaN,NaN,NaN
1588089600,1.08365,1.08386,1.08254,1.08317,NaN,NaN,46.46220861434824,54.83149265692587,NaN,NaN,50,NaN,NaN,NaN,NaN
1588093200,1.08317,1.08372,1.0827,1.08358,NaN,NaN,48.227866202067375,54.897631024921154,NaN,NaN,50,NaN,NaN,NaN,NaN
1588096800,1.08358,1.084,1.08331,1.08359,NaN,NaN,48.27267536980706,55.08672842567481,NaN,NaN,50,NaN,NaN,NaN,NaN
1588100400,1.08359,1.08384,1.08307,1.08326,NaN,NaN,46.832173745508264,54.98125696876257,NaN,NaN,50,NaN,NaN,NaN,NaN
1588104000,1.08326,1.08344,1.08179,1.08194,NaN,NaN,41.497814250612564,55.0550085038373,NaN,NaN,50,41.497814250612564,NaN,NaN,NaN
1588107600,1.08194,1.08243,1.08185,1.08221,NaN,NaN,42.929745895045144,54.074261466000344,NaN,NaN,50,NaN,NaN,NaN,NaN
1588111200,1.08221,1.08267,1.08204,1.08256,NaN,NaN,44.8153791168966,52.89529617306596,NaN,NaN,50,NaN,NaN,NaN,NaN
1588114800,1.08256,1.08331,1.08242,1.08325,NaN,NaN,48.43270390679201,51.38212051000857,NaN,NaN,50,NaN,NaN,NaN,NaN
1588118400,1.08325,1.08424,1.08309,1.08416,NaN,NaN,52.824692152875876,50.06113066983636,NaN,NaN,50,NaN,NaN,NaN,NaN
1588122000,1.08416,1.08545,1.08393,1.08462,NaN,NaN,54.91504487203178,48.822455495607585,NaN,NaN,50,NaN,NaN,NaN,NaN
1588125600,1.08462,1.08535,1.08446,1.08511,NaN,NaN,57.09589876687194,48.41798122939058,NaN,NaN,50,NaN,NaN,NaN,NaN
1588129200,1.08511,1.08513,1.0841,1.08469,NaN,NaN,54.65546827419068,48.705341971125584,NaN,NaN,50,NaN,NaN,NaN,NaN
1588132800,1.08469,1.08502,1.08438,1.08499,NaN,NaN,56.09889141591671,49.37940641453216,NaN,NaN,50,NaN,NaN,NaN,NaN
1588136400,1.08499,1.08568,1.08484,1.08555,NaN,NaN,58.739218025960454,50.128555757780354,NaN,NaN,50,NaN,NaN,NaN,NaN
1588140000,1.08555,1.0856,1.08394,1.08515,NaN,NaN,56.141895484679736,50.81996196280403,NaN,NaN,50,NaN,NaN,NaN,NaN
1588143600,1.08515,1.08718,1.08454,1.08705,NaN,NaN,64.23225130295418,51.96313232715308,NaN,NaN,50,NaN,NaN,64.23225130295418,NaN
1588147200,1.08705,1.08742,1.0863,1.08663,NaN,NaN,61.530242474248,52.910101406041726,NaN,NaN,50,NaN,NaN,NaN,NaN
1588150800,1.08663,1.08728,1.08547,1.08559,NaN,NaN,55.32416465297665,53.51667218514661,NaN,NaN,50,NaN,NaN,NaN,NaN
1588154400,1.08559,1.08595,1.08466,1.08508,NaN,NaN,52.52629866087236,54.304421071593744,NaN,NaN,50,NaN,NaN,NaN,NaN
1588158000,1.08508,1.08544,1.08412,1.08426,NaN,NaN,48.29706980463685,54.68780135085029,NaN,NaN,50,48.29706980463685,NaN,NaN,NaN
1588161600,1.08426,1.08574,1.08395,1.08573,NaN,NaN,55.252740270702525,55.43332714755071,NaN,NaN,50,NaN,NaN,NaN,NaN
1588165200,1.08573,1.08683,1.0855,1.08641,NaN,NaN,58.06330931967734,56.12122753418538,NaN,NaN,50,NaN,NaN,NaN,NaN
1588168800,1.08641,1.08667,1.08427,1.08517,NaN,NaN,51.68782047729431,56.04002241450098,NaN,NaN,50,NaN,NaN,NaN,NaN
1588172400,1.08517,1.08579,1.08451,1.08525,NaN,NaN,52.053601091437415,55.83563357302996,NaN,NaN,50,NaN,NaN,NaN,NaN
1588176000,1.08525,1.08568,1.08474,1.08479,NaN,NaN,49.72245677159599,55.30895914479597,NaN,NaN,50,NaN,NaN,NaN,NaN
1588179600,1.08479,1.08678,1.08472,1.0864,NaN,NaN,56.983602401563516,55.475254439608314,NaN,NaN,50,NaN,NaN,NaN,NaN
1588183200,1.0864,1.08857,1.08631,1.08719,NaN,NaN,60.03368176432953,55.75631089306637,NaN,NaN,50,NaN,NaN,NaN,NaN
1588186800,1.08719,1.0883,1.08667,1.08751,NaN,NaN,61.23276545059967,55.934421423397744,NaN,NaN,50,NaN,NaN,NaN,NaN
1588190400,1.08751,1.08793,1.087,1.0875,NaN,NaN,61.171001417425934,56.29364327573676,NaN,NaN,50,NaN,NaN,NaN,NaN
1588194000,1.0875,1.08791,1.08721,1.0874,NaN,NaN,60.51366167562451,56.02802973092749,NaN,NaN,50,NaN,NaN,NaN,NaN
1588197600,1.0874,1.0877,1.08738,1.08752,NaN,NaN,61.054500066690814,55.9940481303877,NaN,NaN,50,NaN,NaN,NaN,NaN
1588201200,1.08752,1.08789,1.08733,1.08773,NaN,NaN,62.03451420964327,56.47335881300675,NaN,NaN,50,NaN,NaN,62.03451420964327,NaN
1588204800,1.08773,1.08773,1.08515,1.08592,NaN,NaN,50.28856175394074,56.313520462511626,NaN,NaN,50,NaN,NaN,NaN,NaN
1588208400,1.08592,1.08678,1.08559,1.08674,NaN,NaN,54.492512971314525,56.756052117274315,NaN,NaN,50,NaN,NaN,NaN,NaN
1588212000,1.08674,1.08717,1.0862,1.08624,NaN,NaN,51.625645169865294,56.49697389578595,NaN,NaN,50,NaN,NaN,NaN,NaN
1588215600,1.08624,1.08644,1.08596,1.08633,NaN,NaN,52.11400121652268,56.07202331698919,NaN,NaN,50,NaN,NaN,NaN,NaN
1588219200,1.08633,1.08633,1.08548,1.086,NaN,NaN,50.116185145911174,55.95976365046182,NaN,NaN,50,NaN,NaN,NaN,NaN
1588222800,1.086,1.08687,1.08578,1.08644,NaN,NaN,52.71881755045836,56.00727911182046,NaN,NaN,50,NaN,NaN,NaN,NaN
1588226400,1.08644,1.08836,1.08536,1.08811,NaN,NaN,61.029514854107326,56.814926117714116,NaN,NaN,50,NaN,NaN,NaN,NaN
1588230000,1.08811,1.08915,1.08683,1.0884,NaN,NaN,62.26975274822392,57.19250828533272,NaN,NaN,50,NaN,NaN,NaN,NaN
1588233600,1.0884,1.08887,1.08702,1.08859,NaN,NaN,63.09837195865018,57.4114147277842,NaN,NaN,50,NaN,NaN,63.09837195865018,NaN
1588237200,1.08859,1.08884,1.08593,1.08617,NaN,NaN,48.49097810586109,56.501287060302865,NaN,NaN,50,NaN,NaN,NaN,NaN
1588240800,1.08617,1.08818,1.08617,1.08756,NaN,NaN,54.94306682861709,56.056434589673664,NaN,NaN,50,NaN,NaN,NaN,NaN
1588244400,1.08756,1.08862,1.08643,1.08678,NaN,NaN,51.07668934375788,55.38236513739748,NaN,NaN,50,NaN,NaN,NaN,NaN
1588248000,1.08678,1.08813,1.08622,1.08762,NaN,NaN,54.7682036693304,54.93334396615745,NaN,NaN,50,NaN,NaN,NaN,NaN
1588251600,1.08762,1.08767,1.08332,1.08593,NaN,NaN,47.07250381466684,53.86462893794486,NaN,NaN,50,47.07250381466684,NaN,NaN,NaN
1588255200,1.08593,1.09617,1.08491,1.09537,NaN,NaN,71.31703045364034,55.3666624164948,NaN,NaN,50,NaN,NaN,71.31703045364034,NaN
1588258800,1.09537,1.09727,1.09289,1.09336,NaN,NaN,64.5381550412842,56.08420827863548,NaN,NaN,50,NaN,NaN,NaN,NaN
1588262400,1.09336,1.09383,1.09207,1.09373,NaN,NaN,65.19401138643506,57.05337729410475,NaN,NaN,50,NaN,NaN,NaN,NaN
1588266000,1.09373,1.09525,1.09359,1.09474,NaN,NaN,66.9887989693726,58.11586284787974,NaN,NaN,50,NaN,NaN,NaN,NaN
1588269600,1.09474,1.09575,1.09434,1.09522,NaN,NaN,67.83761176815611,59.381679035182955,NaN,NaN,50,NaN,NaN,NaN,NaN
1588273200,1.09522,1.09637,1.09516,1.09562,NaN,NaN,68.5630401970219,60.51340922422321,NaN,NaN,50,NaN,NaN,NaN,NaN
1588276800,1.09562,1.09592,1.09512,1.09552,NaN,NaN,68.14920088738296,61.021958226600034,NaN,NaN,50,NaN,NaN,NaN,NaN
1588280400,1.09552,1.09556,1.09497,1.09516,NaN,NaN,66.59092655833484,61.330613498750814,NaN,NaN,50,NaN,NaN,NaN,NaN
1588284000,1.09516,1.09522,1.09422,1.09433,NaN,NaN,63.01345089837835,61.3245477087314,NaN,NaN,50,NaN,NaN,NaN,NaN
1588287600,1.09433,1.09477,1.09412,1.0945,NaN,NaN,63.4466073957783,62.39280694372548,NaN,NaN,50,NaN,NaN,NaN,NaN
1588291200,1.0945,1.09556,1.09346,1.0946,NaN,NaN,63.715794592119835,63.01943035540425,NaN,NaN,50,NaN,NaN,NaN,NaN
1588294800,1.0946,1.0947,1.09369,1.09423,NaN,NaN,61.89944325301607,63.792484206065545,NaN,NaN,50,61.89944325301607,NaN,NaN,NaN
1588298400,1.09423,1.09466,1.09382,1.09448,NaN,NaN,62.673709897160265,64.35716322233911,NaN,NaN,50,NaN,NaN,NaN,NaN
1588302000,1.09448,1.09464,1.09406,1.09453,NaN,NaN,62.83637409912507,65.48315395694327,NaN,NaN,50,NaN,NaN,NaN,NaN
1588305600,1.09453,1.09498,1.09443,1.09494,NaN,NaN,64.21356496192126,64.97576356467762,NaN,NaN,50,NaN,NaN,NaN,NaN
1588309200,1.09494,1.09553,1.09443,1.09521,NaN,NaN,65.12998130152957,65.01803686898086,NaN,NaN,50,NaN,NaN,NaN,NaN
1588312800,1.09521,1.09646,1.0952,1.096,NaN,NaN,67.73357519691642,65.19943428401524,NaN,NaN,50,NaN,NaN,NaN,NaN
1588316400,1.096,1.09699,1.09491,1.09647,NaN,NaN,69.20667800578181,65.35785421518732,NaN,NaN,50,NaN,NaN,NaN,NaN
1588320000,1.09647,1.09796,1.09589,1.09765,NaN,NaN,72.59011613066052,65.69731881250907,NaN,NaN,50,NaN,NaN,NaN,NaN
1588323600,1.09765,1.09874,1.0974,1.09819,NaN,NaN,73.99811702494125,66.08553858593187,NaN,NaN,50,NaN,NaN,NaN,NaN
1588327200,1.09819,1.099,1.09762,1.09815,NaN,NaN,73.69612788868835,66.48174765745368,NaN,NaN,50,NaN,NaN,NaN,NaN
1588330800,1.09815,1.09838,1.09708,1.0973,NaN,NaN,67.40131747451774,66.53963272289532,NaN,NaN,50,NaN,NaN,NaN,NaN
1588334400,1.0973,1.09861,1.09718,1.09807,NaN,NaN,69.90877899953958,67.03215615869256,NaN,NaN,50,NaN,NaN,NaN,NaN
1588338000,1.09807,1.09849,1.09738,1.09753,NaN,NaN,66.07055846023249,67.219581234725,NaN,NaN,50,NaN,NaN,NaN,NaN
1588341600,1.09753,1.10182,1.09721,1.10077,NaN,NaN,74.95537817987699,68.02240863385052,NaN,NaN,50,NaN,NaN,74.95537817987699,NaN
1588345200,1.10077,1.10165,1.0995,1.09979,NaN,NaN,69.0643439252138,68.53418725329321,NaN,NaN,50,NaN,NaN,NaN,NaN
1588348800,1.09979,1.09995,1.09853,1.09876,NaN,NaN,63.42241804176583,68.58766640647931,NaN,NaN,50,NaN,NaN,NaN,NaN
1588352400,1.09876,1.0989,1.09786,1.0982,NaN,NaN,60.52733818877491,68.42273527002574,NaN,NaN,50,NaN,NaN,NaN,NaN
1588356000,1.0982,1.09821,1.09758,1.09768,NaN,NaN,57.885026839459044,67.970696832707,NaN,NaN,50,NaN,NaN,NaN,NaN
1588359600,1.09768,1.09816,1.09751,1.09793,NaN,NaN,58.815884980520664,67.51968995263495,NaN,NaN,50,NaN,NaN,NaN,NaN
1588363200,1.09793,1.09843,1.09735,1.09827,NaN,NaN,60.107294708235756,66.9749556320149,NaN,NaN,50,NaN,NaN,NaN,NaN
1588539600,1.09827,1.09827,1.09681,1.09708,NaN,NaN,53.75401532313384,65.87119401182575,NaN,NaN,50,NaN,NaN,NaN,NaN
1588543200,1.09708,1.09742,1.09531,1.09565,NaN,NaN,47.28592048561701,64.06375146575122,NaN,NaN,50,NaN,NaN,NaN,NaN
1588546800,1.09565,1.09625,1.09537,1.09608,NaN,NaN,49.26292646883287,62.29695214031491,NaN,NaN,50,NaN,NaN,NaN,NaN
1588550400,1.09608,1.09611,1.09463,1.09473,NaN,NaN,43.71918000260599,60.15574157702331,NaN,NaN,50,NaN,NaN,NaN,NaN
1588554000,1.09473,1.09552,1.0947,1.09502,NaN,NaN,45.147189032660755,58.56616097403354,NaN,NaN,50,NaN,NaN,NaN,NaN
1588557600,1.09502,1.09523,1.09436,1.09444,NaN,NaN,42.80777101073963,56.63037468911925,NaN,NaN,50,NaN,NaN,NaN,NaN
1588561200,1.09444,1.0947,1.09406,1.09428,NaN,NaN,42.158775376397585,54.92239018313104,NaN,NaN,50,NaN,NaN,NaN,NaN
1588564800,1.09428,1.09428,1.09351,1.09364,NaN,NaN,39.57427386676137,52.39516844647993,NaN,NaN,50,NaN,NaN,NaN,NaN
1588568400,1.09364,1.09402,1.09271,1.09288,NaN,NaN,36.69726744189881,50.08323441195743,NaN,NaN,50,36.69726744189881,NaN,NaN,NaN
1588572000,1.09288,1.09474,1.09251,1.09417,NaN,NaN,44.122735210993206,48.70468563833081,NaN,NaN,50,NaN,NaN,NaN,NaN
