Date,Open,High,Low,Close,Volume,Volume MA
1452729600,1.088535,1.08945,1.088015,1.08862,1928,4604
1452733200,1.08862,1.089555,1.08807,1.08809,3234,4645.75
1452736800,1.08809,1.08913,1.08809,1.088475,1576,4658.1
1452740400,1.088475,1.08858,1.087565,1.08839,1306,4493.4
1452744000,1.08839,1.089705,1.088245,1.08916,1371,4183.25
1452747600,1.08916,1.08936,1.08762,1.08791,1934,3994.45
1452751200,1.08791,1.08806,1.08666,1.086725,2118,3899.65
1452754800,1.086725,1.087225,1.08541,1.08597,3990,3887.7
1452758400,1.08597,1.091835,1.085645,1.091315,9001,4134.9
1452762000,1.091315,1.093675,1.089805,1.090235,10272,4413.75
1452765600,1.090235,1.092905,1.08995,1.09225,8236,4411.4
1452769200,1.09225,1.09432,1.091995,1.093165,8564,4237.3
1452772800,1.093165,1.09358,1.088275,1.08861,9713,4270.05
1452776400,1.08861,1.090205,1.088235,1.089525,7888,4484.6
1452780000,1.089525,1.09179,1.08801,1.09124,11807,4908.25
1452783600,1.09124,1.09165,1.083625,1.084,14848,5387.65
1452787200,1.084,1.08639,1.08347,1.086185,9985,5701.6
1452790800,1.086185,1.08695,1.085375,1.086155,4689,5824
1452794400,1.086155,1.086275,1.084665,1.08586,3738,5904.35
1452798000,1.08586,1.086415,1.08543,1.08623,3254,5972.6
1452801600,1.08623,1.08667,1.085465,1.08645,2510,6001.7
1452805200,1.08645,1.087045,1.085875,1.086575,769,5878.45
1452808800,1.086575,1.08707,1.086105,1.086105,1353,5867.3
1452812400,1.086105,1.086585,1.085455,1.085715,1383,5871.15
1452816000,1.085715,1.086415,1.085645,1.086415,1659,5885.55
1452819600,1.086415,1.087925,1.08621,1.08726,2744,5926.05
1452823200,1.08726,1.088165,1.086855,1.08815,1359,5888.1
1452826800,1.08815,1.088395,1.087485,1.088205,1192,5748.2
1452830400,1.088205,1.088965,1.08757,1.088325,1976,5396.95
1452834000,1.088325,1.08886,1.087755,1.087895,2264,4996.55
1452837600,1.087895,1.08896,1.087575,1.08872,2264,4697.95
1452841200,1.08872,1.08902,1.086055,1.08688,4561,4497.8
1452844800,1.08688,1.09048,1.08632,1.090075,9836,4503.95
1452848400,1.090075,1.091775,1.088935,1.09052,9659,4592.5
1452852000,1.09052,1.091575,1.089705,1.091255,6567,4330.5
1452855600,1.091255,1.091585,1.089,1.09014,6435,3909.85
1452859200,1.09014,1.091865,1.09001,1.09086,5346,3677.9
1452862800,1.09086,1.09846,1.09083,1.095725,15170,4201.95
1452866400,1.095725,1.096995,1.09299,1.09593,18136,4921.85
1452870000,1.09593,1.096535,1.09362,1.09508,16175,5567.9
1452873600,1.09508,1.09682,1.094205,1.09635,10773,5981.05
1452877200,1.09635,1.09833,1.09445,1.095145,6372,6261.2
1452880800,1.095145,1.096155,1.094675,1.094895,4696,6428.35
1452884400,1.094895,1.09544,1.09074,1.09092,5014,6609.9
1452888000,1.09092,1.092935,1.09092,1.09175,3904,6722.15
1452891600,1.09175,1.09202,1.090555,1.09153,1243,6647.1
1453068000,1.09153,1.09288,1.090805,1.091105,2168,6687.55
1453071600,1.091105,1.092805,1.091105,1.091855,2038,6729.85
1453075200,1.091855,1.092385,1.09108,1.091265,2042,6733.15
1453078800,1.091265,1.091275,1.08942,1.089855,3792,6809.55
1453082400,1.089855,1.09092,1.089495,1.089495,2013,6797
1453086000,1.089495,1.08993,1.08877,1.08944,1872,6662.55
1453089600,1.08944,1.089655,1.08872,1.08962,1437,6242.6
1453093200,1.08962,1.08985,1.088975,1.089635,1458,5832.55
1453096800,1.089635,1.09052,1.088735,1.08907,2407,5624.55
1453100400,1.08907,1.089435,1.087445,1.08927,5236,5564.6
1453104000,1.08927,1.089465,1.087495,1.08902,7790,5686.8
1453107600,1.08902,1.09096,1.08882,1.089955,6876,5272.1
1453111200,1.089955,1.090425,1.08862,1.089025,5861,4658.35
1453114800,1.089025,1.09047,1.088885,1.08937,5453,4122.25
1453118400,1.08937,1.08965,1.08858,1.089635,3451,3756.15
1453122000,1.089635,1.089895,1.08906,1.08938,3781,3626.6
1453125600,1.08938,1.090095,1.08919,1.089825,3843,3583.95
1453129200,1.089825,1.08996,1.087055,1.08726,4077,3537.1
1453132800,1.08726,1.088895,1.086895,1.08849,3463,3515.05
1453136400,1.08849,1.08947,1.088425,1.089155,785,3492.15
1453140000,1.089155,1.089725,1.08859,1.08965,885,3428
1453143600,1.08965,1.08985,1.089115,1.08918,488,3350.5
1453147200,1.08918,1.089885,1.089135,1.089855,416,3269.2
1453150800,1.089855,1.08993,1.08919,1.08919,494,3104.3
1453154400,1.08919,1.08937,1.088955,1.08912,578,3032.55
1453158000,1.08912,1.089735,1.088835,1.08927,585,2968.2
1453161600,1.08927,1.08959,1.088115,1.08832,1892,2990.95
1453165200,1.08832,1.089335,1.088225,1.08869,1570,2996.55
1453168800,1.08869,1.090385,1.088165,1.089755,2919,3022.15
1453172400,1.089755,1.090535,1.088715,1.08895,1631,2841.9
1453176000,1.08895,1.08898,1.088335,1.08879,1057,2505.25
1453179600,1.08879,1.088845,1.087915,1.08835,1477,2235.3
1453183200,1.08835,1.08858,1.087205,1.087375,1714,2027.95
1453186800,1.087375,1.087655,1.085965,1.08654,4055,1958.05
1453190400,1.08654,1.08849,1.08634,1.088445,5926,2081.8
1453194000,1.088445,1.08891,1.087025,1.087255,6134,2199.45
1453197600,1.087255,1.088345,1.086625,1.087275,5233,2268.95
1453201200,1.087275,1.08734,1.086,1.08631,4160,2273.1
1453204800,1.08631,1.08808,1.08614,1.087445,5220,2360.95
1453208400,1.087445,1.087475,1.08606,1.086635,5669,2605.15
1453212000,1.086635,1.09097,1.08642,1.08913,8417,2981.75
1453215600,1.08913,1.09078,1.08907,1.08979,10668,3490.75
1453219200,1.08979,1.09078,1.089305,1.09045,6874,3813.65
1453222800,1.09045,1.09317,1.09008,1.09276,4358,4006.85
1453226400,1.09276,1.09339,1.09232,1.092475,3741,4165
1453230000,1.092475,1.0939,1.092025,1.092395,4081,4339.8
1453233600,1.092395,1.09241,1.09052,1.091045,3763,4433.35
1453237200,1.091045,1.091695,1.09064,1.090745,1236,4416.65
1453240800,1.090745,1.091445,1.09053,1.09137,1640,4352.7
1453244400,1.09137,1.091415,1.09056,1.09106,678,4305.05
1453248000,1.09106,1.09247,1.091005,1.092145,1992,4351.8
1453251600,1.092145,1.093365,1.09183,1.092355,3447,4450.3
1453255200,1.092355,1.093425,1.09201,1.093205,1962,4462.7
1453258800,1.093205,1.09522,1.093195,1.094665,2708,4395.35
1453262400,1.094665,1.095485,1.094515,1.09539,1684,4183.25
1453266000,1.09539,1.09609,1.09489,1.09489,2123,3982.7
1453269600,1.09489,1.09634,1.09489,1.09545,2161,3829.1
1453273200,1.09545,1.096175,1.09373,1.09399,5475,3894.85
1453276800,1.09399,1.09761,1.09396,1.096235,11840,4225.85
1453280400,1.096235,1.09658,1.09168,1.09236,10918,4488.3
1453284000,1.09236,1.093845,1.09225,1.09262,6642,4399.55
1453287600,1.09262,1.09274,1.090345,1.09092,5464,4139.35
1453291200,1.09092,1.09183,1.089755,1.09135,5785,4084.9
1453294800,1.09135,1.091975,1.089175,1.091785,9208,4327.4
1453298400,1.091785,1.09331,1.08994,1.090925,11359,4708.3
1453302000,1.090925,1.09223,1.08902,1.08984,13207,5164.6
1453305600,1.08984,1.09092,1.088805,1.090675,7261,5339.5
1453309200,1.090675,1.09364,1.0904,1.09229,4632,5509.3
1453312800,1.09229,1.092625,1.089695,1.09071,5711,5712.85
1453316400,1.09071,1.091295,1.08819,1.089325,5617,5959.8
1453320000,1.089325,1.08942,1.08773,1.089155,5862,6153.3
1453323600,1.089155,1.08958,1.088795,1.089115,944,6028.15
1453327200,1.089115,1.08931,1.088815,1.089165,621,5961.1
1453330800,1.089165,1.089505,1.08734,1.087465,2073,5929.35
1453334400,1.087465,1.088,1.086705,1.087435,3546,6022.45
1453338000,1.087435,1.08843,1.086905,1.087115,2818,6057.2
1453341600,1.087115,1.087695,1.086945,1.08765,1810,6039.65
1453345200,1.08765,1.08878,1.087425,1.088735,1585,5845.15
1453348800,1.088735,1.089325,1.08833,1.089085,2083,5357.3
1453352400,1.089085,1.089865,1.08866,1.0898,2649,4943.85
1453356000,1.0898,1.09056,1.08921,1.09019,2633,4743.4
1453359600,1.09019,1.09212,1.089885,1.09067,5904,4765.4
1453363200,1.09067,1.090775,1.088535,1.08987,10427,4997.5
1453366800,1.08987,1.090335,1.08889,1.089065,8367,4955.45
1453370400,1.089065,1.089945,1.088665,1.089115,6264,4700.7
1453374000,1.089115,1.09131,1.089115,1.09051,5621,4321.4
1453377600,1.09051,1.09162,1.0891,1.09005,6519,4284.3
1453381200,1.09005,1.092165,1.077775,1.079145,19419,5023.65
1453384800,1.079145,1.08461,1.077995,1.083595,18304,5653.3
1453388400,1.083595,1.08372,1.0806,1.08252,15429,6143.9
1453392000,1.08252,1.08393,1.08152,1.083255,13297,6515.65
1453395600,1.083255,1.084745,1.08273,1.08441,6029,6769.9
1453399200,1.08441,1.09008,1.083355,1.088375,9516,7214.65
1453402800,1.088375,1.08938,1.08752,1.08778,7477,7484.85
1453406400,1.08778,1.08921,1.087485,1.088825,4817,7548.4
1453410000,1.088825,1.088925,1.08747,1.087485,1961,7505.55
1453413600,1.087485,1.08749,1.086525,1.08712,856,7457.85
1453417200,1.08712,1.08766,1.08573,1.08583,1391,7448.15
1453420800,1.08583,1.086005,1.08428,1.0854,2935,7490.75
1453424400,1.0854,1.0854,1.084005,1.085185,3249,7520.75
1453428000,1.085185,1.085215,1.08298,1.084015,3095,7543.85
1453431600,1.084015,1.0847,1.083725,1.084125,1913,7344.3
1453435200,1.084125,1.084125,1.08326,1.083445,1520,6898.95
1453438800,1.083445,1.083635,1.08272,1.08315,2224,6591.8
1453442400,1.08315,1.08428,1.082835,1.083235,2390,6398.1
1453446000,1.083235,1.083255,1.08131,1.083175,5520,6393.05
1453449600,1.083175,1.084885,1.08267,1.08417,8965,6515.35
1453453200,1.08417,1.086305,1.083445,1.083605,7859,5937.35
1453456800,1.083605,1.08455,1.083345,1.084335,5663,5305.3
1453460400,1.084335,1.084335,1.08247,1.08313,4955,4781.6
1453464000,1.08313,1.083425,1.08144,1.08183,6054,4419.45
1453467600,1.08183,1.08207,1.07943,1.081455,7731,4504.55
1453471200,1.081455,1.08252,1.08035,1.081815,10464,4551.95
1453474800,1.081815,1.0838,1.080435,1.082385,12873,4821.75
1453478400,1.082385,1.08329,1.08059,1.081325,7880,4974.9
1453482000,1.081325,1.08182,1.080675,1.081265,3577,5055.7
1453485600,1.081265,1.08147,1.079305,1.079725,3135,5169.65
1453489200,1.079725,1.07988,1.078925,1.079015,2218,5211
1453492800,1.079015,1.0798,1.078945,1.07968,1594,5143.95
1453496400,1.07968,1.080185,1.079375,1.07983,1300,5046.5
1453672800,1.07983,1.07983,1.07873,1.079325,487,4916.1
1453676400,1.079325,1.079775,1.078995,1.07972,870,4863.95
1453680000,1.07972,1.08019,1.07898,1.079625,1445,4860.2
1453683600,1.079625,1.08148,1.07939,1.080445,1939,4845.95
1453687200,1.080445,1.081375,1.07991,1.081045,1963,4824.6
1453690800,1.081045,1.081675,1.08085,1.081315,1596,4628.4
1453694400,1.081315,1.081605,1.080975,1.08112,984,4229.35
1453698000,1.08112,1.081915,1.081065,1.08173,1277,3900.25
1453701600,1.08173,1.08186,1.080595,1.08067,1607,3697.45
1453705200,1.08067,1.08229,1.080645,1.08144,4619,3680.65
1453708800,1.08144,1.083565,1.0814,1.082735,7418,3748.85
1453712400,1.082735,1.08328,1.08151,1.08157,6881,3706.35
1453716000,1.08157,1.082425,1.08134,1.0815,5210,3443.65
1453719600,1.0815,1.08252,1.0814,1.081825,3692,2984.6
1453723200,1.081825,1.081965,1.080875,1.081815,4039,2792.55
1453726800,1.081815,1.083765,1.08144,1.08334,7221,2974.75
1453730400,1.08334,1.08455,1.08289,1.083855,9456,3290.8
1453734000,1.083855,1.084305,1.08282,1.083415,7924,3576.1
1453737600,1.083415,1.08371,1.082515,1.083075,5545,3773.65
1453741200,1.083075,1.08359,1.08239,1.08304,2329,3825.1
1453744800,1.08304,1.084185,1.082475,1.08415,2186,3910.05
1453748400,1.08415,1.08415,1.08345,1.08367,1700,3951.55
1453752000,1.08367,1.08567,1.083635,1.08543,1760,3967.3
1453755600,1.08543,1.085715,1.084625,1.084925,1053,3923
1453759200,1.084925,1.08509,1.08472,1.084995,1392,3894.45
1453762800,1.084995,1.08527,1.08464,1.08527,803,3854.8
1453766400,1.08527,1.08552,1.08439,1.08457,2148,3913
1453770000,1.08457,1.08596,1.084565,1.085035,1566,3927.45
1453773600,1.085035,1.085765,1.084815,1.08491,1026,3898.4
1453777200,1.08491,1.08529,1.084225,1.084565,1249,3729.9
1453780800,1.084565,1.08516,1.084195,1.08515,817,3399.85
1453784400,1.08515,1.08537,1.08409,1.084625,1209,3116.25
1453788000,1.084625,1.085985,1.084325,1.08559,1830,2947.25
1453791600,1.08559,1.08746,1.084835,1.08664,4566,2990.95
1453795200,1.08664,1.08684,1.08443,1.08453,7249,3151.45
1453798800,1.08453,1.08544,1.08343,1.083765,7792,3180
1453802400,1.083765,1.08428,1.08256,1.082755,6674,3040.9
1453806000,1.082755,1.083495,1.081875,1.08241,4735,2881.45
1453809600,1.08241,1.083445,1.08221,1.082525,4955,2851.95
1453813200,1.082525,1.08424,1.08252,1.082625,6223,3046.65
1453816800,1.082625,1.08403,1.08229,1.08366,7878,3331.25
1453820400,1.08366,1.084985,1.08303,1.084875,8826,3687.55
1453824000,1.084875,1.0857,1.083765,1.08448,6237,3911.4
1453827600,1.08448,1.085035,1.08367,1.084385,3084,4012.95
1453831200,1.084385,1.08495,1.08393,1.08398,2161,4051.4
1453834800,1.08398,1.08535,1.08388,1.08524,1811,4101.8
1453838400,1.08524,1.086115,1.08512,1.08591,1768,4082.8
1453842000,1.08591,1.08694,1.08518,1.08685,1510,4080
1453845600,1.08685,1.08685,1.086075,1.08662,1226,4090
1453849200,1.08662,1.087125,1.0861,1.086175,702,4062.65
1453852800,1.086175,1.086625,1.085325,1.08538,1715,4107.55
1453856400,1.08538,1.086215,1.085095,1.085645,1747,4134.45
1453860000,1.085645,1.08652,1.08563,1.0864,1328,4109.35
1453863600,1.0864,1.08703,1.08618,1.086795,1131,3937.6
1453867200,1.086795,1.08681,1.08582,1.086005,1120,3631.15
1453870800,1.086005,1.08648,1.08547,1.086035,1745,3328.8
1453874400,1.086035,1.08641,1.085495,1.08561,1473,3068.75
1453878000,1.08561,1.088275,1.085565,1.08701,5373,3100.65
1453881600,1.08701,1.08732,1.08526,1.086685,7705,3238.15
1453885200,1.086685,1.087625,1.086645,1.087255,5846,3219.3
1453888800,1.087255,1.087915,1.086635,1.08696,5555,3103.15
1453892400,1.08696,1.087565,1.08676,1.08752,6063,2965
1453896000,1.08752,1.089325,1.08669,1.08885,5579,2932.1
1453899600,1.08885,1.091195,1.08854,1.08955,8264,3191.1
1453903200,1.08955,1.08997,1.087745,1.088885,7284,3447.25
1453906800,1.088885,1.088885,1.0864,1.08696,7930,3753.2
