Date,Open,High,Low,Close,Volume,Volume MA
1684479600,1.07814,1.07902,1.0774,1.07776,4922,3291.1
1684483200,1.07776,1.07946,1.07708,1.07882,4119,3151.15
1684486800,1.07882,1.08044,1.07876,1.08026,4144,2994
1684490400,1.08026,1.08028,1.07902,1.07944,4866,2897.05
1684494000,1.07944,1.08092,1.07924,1.08087,4772,2880.05
1684497600,1.08087,1.08238,1.08053,1.08059,6450,3008.5
1684501200,1.08059,1.0808,1.07892,1.07951,7013,3183.25
1684504800,1.07951,1.07962,1.07844,1.07859,5705,3355.7
1684508400,1.07859,1.08266,1.07822,1.0819,12178,3840.55
1684512000,1.0819,1.0825,1.08114,1.08208,5474,4050.3
1684515600,1.08208,1.08289,1.0818,1.08198,3180,4191.2
1684519200,1.08198,1.08204,1.0808,1.08084,3114,4313.15
1684522800,1.08084,1.08094,1.07978,1.08062,2523,4394.9
1684526400,1.08062,1.08085,1.08016,1.08062,1405,4324.75
1684702800,1.08062,1.08084,1.08062,1.08077,177,4151.8
1684706400,1.08077,1.08199,1.08074,1.08173,797,4055.3
1684710000,1.08173,1.08244,1.08169,1.08221,1125,4013.1
1684713600,1.08221,1.0825,1.08168,1.08236,2618,4064.4
1684717200,1.08236,1.083,1.08209,1.08256,3641,4137.45
1684720800,1.08256,1.08258,1.08187,1.08228,2921,4057.2
1684724400,1.08228,1.08254,1.08199,1.08209,1754,3898.8
1684728000,1.08209,1.08238,1.08178,1.08184,1668,3776.25
1684731600,1.08184,1.08197,1.081,1.08104,2463,3692.2
1684735200,1.08104,1.08244,1.08072,1.08108,4436,3670.7
1684738800,1.08108,1.0813,1.07955,1.0807,5168,3690.5
1684742400,1.0807,1.0813,1.07992,1.08104,4620,3599
1684746000,1.08104,1.08236,1.08083,1.08194,3602,3428.45
1684749600,1.08194,1.08296,1.08174,1.0822,3616,3324
1684753200,1.0822,1.08234,1.08125,1.08218,4086,2919.4
1684756800,1.08218,1.08313,1.08159,1.08193,5417,2916.55
1684760400,1.08193,1.08215,1.08086,1.08124,5678,3041.45
1684764000,1.08124,1.08244,1.07973,1.07986,8245,3298
1684767600,1.07986,1.08082,1.07962,1.08051,4314,3387.55
1684771200,1.08051,1.0817,1.0803,1.08098,3436,3489.1
1684774800,1.08098,1.08205,1.08082,1.08182,3165,3638.5
1684778400,1.08182,1.08216,1.08142,1.0819,2352,3716.25
1684782000,1.0819,1.082,1.08104,1.08112,2546,3787.3
1684785600,1.08112,1.08138,1.08098,1.0813,1426,3727.7
1684789200,1.0813,1.0816,1.08115,1.08131,627,3577
1684792800,1.08131,1.08148,1.08118,1.08128,918,3476.85
1684796400,1.08128,1.08132,1.08065,1.08107,1452,3461.75
1684800000,1.08107,1.08206,1.08107,1.08118,2236,3490.15
1684803600,1.08118,1.0812,1.08042,1.08044,3181,3526.05
1684807200,1.08044,1.08104,1.08028,1.08101,2155,3412
1684810800,1.08101,1.08105,1.08048,1.08082,2530,3280.1
1684814400,1.08082,1.08108,1.08058,1.08104,1673,3132.75
1684818000,1.08104,1.08108,1.08003,1.08075,2150,3060.15
1684821600,1.08075,1.0813,1.08032,1.08092,3961,3077.4
1684825200,1.08092,1.08098,1.07852,1.08036,6694,3207.8
1684828800,1.08036,1.08082,1.07892,1.08033,5618,3217.85
1684832400,1.08033,1.08038,1.07803,1.07813,4175,3142.7
1684836000,1.07813,1.07814,1.07698,1.07778,4230,2941.95
1684839600,1.07778,1.07847,1.07728,1.07728,3912,2921.85
1684843200,1.07728,1.07828,1.07631,1.0764,5621,3031.1
1684846800,1.0764,1.0785,1.0763,1.07821,8828,3314.25
1684850400,1.07821,1.07956,1.07773,1.07788,8768,3635.05
1684854000,1.07788,1.0781,1.07709,1.0771,4715,3743.5
1684857600,1.0771,1.07724,1.07602,1.07668,3550,3849.7
1684861200,1.07668,1.0779,1.07644,1.0778,2867,3961.7
1684864800,1.0778,1.07809,1.07754,1.07762,3715,4101.55
1684868400,1.07762,1.07765,1.07666,1.07676,2681,4163
1684872000,1.07676,1.07715,1.0767,1.07707,947,4098.55
1684875600,1.07707,1.07742,1.07707,1.0773,2240,4051.5
1684879200,1.0773,1.07735,1.07708,1.07724,512,3969.35
1684882800,1.07724,1.07738,1.07688,1.07694,893,3887.5
1684886400,1.07694,1.07753,1.07678,1.07724,1948,3901.25
1684890000,1.07724,1.07745,1.07678,1.07738,2878,3937.65
1684893600,1.07738,1.07767,1.07688,1.07748,3237,3901.45
1684897200,1.07748,1.07799,1.07726,1.07789,2151,3674.3
1684900800,1.07789,1.07824,1.07757,1.07801,1652,3476
1684904400,1.07801,1.07864,1.07788,1.07837,2523,3393.4
1684908000,1.07837,1.07894,1.07763,1.07778,5185,3441.15
1684911600,1.07778,1.07858,1.07703,1.07839,6139,3552.5
1684915200,1.07839,1.07952,1.0775,1.07776,5573,3550.1
1684918800,1.07776,1.0782,1.07732,1.07736,3870,3302.2
1684922400,1.07736,1.07738,1.07481,1.07516,5317,3129.65
1684926000,1.07516,1.0781,1.0751,1.07808,4514,3119.6
1684929600,1.07808,1.08014,1.07785,1.07896,6718,3278
1684933200,1.07896,1.0794,1.07692,1.07696,6869,3478.1
1684936800,1.07696,1.07773,1.07582,1.07626,6884,3636.55
1684940400,1.07626,1.0765,1.07548,1.07584,5895,3797.25
1684944000,1.07584,1.07614,1.07496,1.07562,4774,3988.6
1684947600,1.07562,1.07658,1.07539,1.07566,4054,4079.3
1684951200,1.07566,1.0766,1.07498,1.07508,4910,4299.2
1684954800,1.07508,1.07573,1.07495,1.07496,3693,4439.2
1684958400,1.07496,1.0754,1.07494,1.07494,1465,4415.05
1684962000,1.07494,1.07533,1.07494,1.075,687,4305.5
1684965600,1.075,1.07568,1.07424,1.0755,1728,4230.05
1684969200,1.0755,1.07569,1.07528,1.07556,1100,4177.5
1684972800,1.07556,1.0756,1.07454,1.07506,3033,4246.55
1684976400,1.07506,1.07534,1.07408,1.07438,3494,4295.1
1684980000,1.07438,1.07462,1.07401,1.07416,2206,4146.15
1684983600,1.07416,1.07425,1.0736,1.07376,1920,3935.2
1684987200,1.07376,1.07398,1.07329,1.07344,1594,3736.25
1684990800,1.07344,1.07399,1.07338,1.07398,2267,3656.1
1684994400,1.07398,1.0744,1.07282,1.07322,4338,3607.15
1684998000,1.07322,1.07332,1.0714,1.07211,5938,3678.35
1685001600,1.07211,1.07372,1.07198,1.0723,5059,3595.4
1685005200,1.0723,1.07382,1.07223,1.07317,4144,3459.15
1685008800,1.07317,1.07327,1.07222,1.07226,3478,3288.85
1685012400,1.07226,1.07329,1.07221,1.07329,3906,3189.4
1685016000,1.07329,1.07404,1.07146,1.07184,9522,3426.8
1685019600,1.07184,1.07254,1.07072,1.07134,8242,3636.2
1685023200,1.07134,1.07327,1.07134,1.07286,8139,3797.65
1685026800,1.07286,1.07311,1.07181,1.07242,5844,3905.2
1685030400,1.07242,1.07244,1.07119,1.07127,3586,4011.25
1685034000,1.07127,1.0728,1.07114,1.07278,2973,4125.55
1685037600,1.07278,1.07294,1.0719,1.0721,3325,4205.4
1685041200,1.0721,1.07238,1.07152,1.07208,3012,4301
1685044800,1.07208,1.07256,1.07208,1.0725,1267,4212.7
1685048400,1.0725,1.07287,1.07232,1.07287,161,4046.05
1685052000,1.07287,1.0729,1.0724,1.07262,1684,4019.95
1685055600,1.07262,1.07274,1.07226,1.07234,875,3967.7
1685059200,1.07234,1.07258,1.0719,1.07254,2684,4022.2
1685062800,1.07254,1.07328,1.07246,1.07324,3283,4073
1685066400,1.07324,1.07374,1.07323,1.07342,2520,3982.1
1685070000,1.07342,1.07387,1.0734,1.07374,2468,3808.6
1685073600,1.07374,1.0741,1.07368,1.07399,1604,3635.85
1685077200,1.07399,1.07428,1.07365,1.07372,2576,3557.45
1685080800,1.07372,1.07383,1.07287,1.07296,3940,3580.55
1685084400,1.07296,1.07446,1.07254,1.07406,5614,3665.95
1685088000,1.07406,1.07412,1.07287,1.07318,4800,3429.85
1685091600,1.07318,1.07369,1.07256,1.07352,3799,3207.7
1685095200,1.07352,1.07468,1.07264,1.07442,3710,2986.25
1685098800,1.07442,1.07588,1.07408,1.07526,3956,2891.85
1685102400,1.07526,1.07574,1.07292,1.0742,8155,3120.3
1685106000,1.0742,1.07506,1.07206,1.07229,7961,3369.7
1685109600,1.07229,1.0741,1.07021,1.07054,9670,3686.95
1685113200,1.07054,1.07139,1.07018,1.07122,6925,3882.6
1685116800,1.07122,1.0722,1.07121,1.07197,3481,3993.3
1685120400,1.07197,1.07276,1.07188,1.07268,3013,4135.9
1685124000,1.07268,1.07328,1.07252,1.07294,2330,4168.2
1685127600,1.07294,1.07314,1.07266,1.07297,1552,4202.05
1685131200,1.07297,1.07302,1.07245,1.07252,1156,4125.65
1685307600,1.07252,1.07254,1.0721,1.07234,323,3977.65
1685311200,1.07234,1.07294,1.07182,1.07194,1304,3916.85
1685314800,1.07194,1.07239,1.07187,1.07217,825,3834.7
1685318400,1.07217,1.07219,1.07172,1.072,1665,3837.75
1685322000,1.072,1.07322,1.07184,1.07316,2342,3826.05
1685325600,1.07316,1.07356,1.07307,1.07313,1750,3716.55
1685329200,1.07313,1.07336,1.07292,1.07305,1154,3493.55
1685332800,1.07305,1.07364,1.07299,1.07362,1033,3305.2
1685336400,1.07362,1.07386,1.0734,1.07364,1507,3190.6
1685340000,1.07364,1.07436,1.07358,1.07366,2120,3111.1
1685343600,1.07366,1.07388,1.07246,1.07282,2934,3060
1685347200,1.07282,1.07294,1.07154,1.07241,2547,2779.6
1685350800,1.07241,1.07241,1.07132,1.0716,2138,2488.45
1685354400,1.0716,1.0718,1.0712,1.07153,1797,2094.8
1685358000,1.07153,1.0719,1.07104,1.07106,1689,1833
1685361600,1.07106,1.0715,1.07099,1.07149,1787,1748.3
1685365200,1.07149,1.07158,1.07081,1.07096,2214,1708.35
1685368800,1.07096,1.07108,1.0706,1.07088,1454,1664.55
1685372400,1.07088,1.07154,1.07082,1.0714,945,1634.2
1685376000,1.0714,1.07143,1.07113,1.07128,706,1611.7
1685379600,1.07128,1.0715,1.07114,1.07118,305,1610.8
1685383200,1.07118,1.0712,1.07105,1.07108,275,1559.35
1685386800,1.07108,1.0711,1.07092,1.07092,332,1534.7
1685390400,1.07092,1.07103,1.07055,1.07091,426,1472.75
1685394000,1.07091,1.07137,1.07091,1.07096,333,1372.3
1685397600,1.07096,1.07122,1.07083,1.07098,682,1318.9
1685401200,1.07098,1.07098,1.0706,1.07068,833,1302.85
1685404800,1.07068,1.07199,1.07043,1.07139,2923,1397.35
1685408400,1.07139,1.07264,1.07138,1.07232,3023,1473.15
1685412000,1.07232,1.07252,1.07194,1.07214,1861,1460.2
1685415600,1.07214,1.07218,1.07012,1.07066,2406,1433.8
1685419200,1.07066,1.07088,1.07036,1.0708,1896,1401.25
1685422800,1.0708,1.07084,1.06812,1.06862,3813,1485
1685426400,1.06862,1.06984,1.06848,1.06945,4780,1634.15
1685430000,1.06945,1.06945,1.06725,1.06904,6259,1862.65
1685433600,1.06904,1.07082,1.06874,1.07046,5330,2039.8
1685437200,1.07046,1.07248,1.06971,1.07195,5821,2220.15
1685440800,1.07195,1.07359,1.07195,1.07317,4809,2387.9
1685444400,1.07317,1.07448,1.07306,1.07441,4548,2568.05
1685448000,1.07441,1.07467,1.07218,1.07225,6008,2833.15
1685451600,1.07225,1.07388,1.07186,1.07301,6315,3133.65
1685455200,1.07301,1.07409,1.07204,1.07276,7898,3514.8
1685458800,1.07276,1.07286,1.07198,1.07216,4644,3730.4
1685462400,1.07216,1.07274,1.07164,1.07208,3173,3867.75
1685466000,1.07208,1.07216,1.07142,1.0717,2708,3986.5
1685469600,1.0717,1.0721,1.07142,1.07196,2843,4094.55
1685473200,1.07196,1.07304,1.0718,1.073,2960,4200.9
1685476800,1.073,1.07349,1.07272,1.07342,1353,4122.4
1685480400,1.07342,1.0735,1.07274,1.07336,526,3997.55
1685484000,1.07336,1.07348,1.07311,1.07322,611,3935.05
1685487600,1.07322,1.07358,1.07306,1.07318,1016,3865.55
1685491200,1.07318,1.07356,1.07274,1.07352,2313,3886.4
1685494800,1.07352,1.07355,1.0712,1.07134,3664,3878.95
1685498400,1.07134,1.07148,1.07028,1.07047,2913,3785.6
1685502000,1.07047,1.07052,1.06944,1.06979,2252,3585.25
1685505600,1.06979,1.0701,1.06952,1.06982,1613,3399.4
1685509200,1.06982,1.0699,1.06852,1.06975,3706,3293.65
1685512800,1.06975,1.06982,1.06793,1.06849,4857,3296.05
1685516400,1.06849,1.06849,1.067,1.06742,6215,3379.4
1685520000,1.06742,1.0677,1.06587,1.06599,5483,3353.15
1685523600,1.06599,1.06764,1.06599,1.0676,4147,3244.75
1685527200,1.0676,1.06789,1.06676,1.06763,3265,3013.1
1685530800,1.06763,1.06872,1.06748,1.06798,3765,2969.15
1685534400,1.06798,1.06875,1.06792,1.06808,4301,3025.55
1685538000,1.06808,1.07054,1.06784,1.06916,6621,3221.2
1685541600,1.06916,1.0692,1.06575,1.06614,12596,3708.85
1685545200,1.06614,1.06674,1.0651,1.06528,7392,3930.45
1685548800,1.06528,1.06543,1.06352,1.06381,5206,4123.1
1685552400,1.06381,1.067,1.06356,1.06633,5173,4355.45
