Date,Date,Open,High,Low,Close,Volume,Daily_Returns,Middle_Band,Upper_Band,Lower_Band,Log_Returns,SpreadOC,SpreadLH,MACD,Signal_Line_MACD,RSI,SMI,upper_barrier,lower_barrier,t1,touch_upper,touch_lower,label
2023-03-14 08:00:00,2023-03-14 08:00:00,1.07356,1.07436,1.06979,1.07082,17253.0,-0.0025522560453071774,1.0691945833333334,1.0765896956537644,1.0617994710129024,0.011912060290156746,1.0025587867241927,0.9957463047767974,0.0024051276166343616,0.0026374164982266362,62.71050521250996,20520.099282950185,1.0758360368105646,1.0658039631894354,2023-03-15 08:00:00,2023-03-14 21:00:00,2023-03-15 06:00:00,1.0
2023-03-14 10:00:00,2023-03-14 10:00:00,1.07178,1.07316,1.07053,1.07212,9070.0,0.0012140228983394952,1.0697229166666666,1.0759247550453468,1.0635210782879865,0.011897530045698192,0.9996828713203746,0.997549293674755,0.002318343304763326,0.0025736018595339744,62.71050521250996,20567.50458093861,1.0771417079882264,1.0670982920117735,2023-03-15 10:00:00,2023-03-21 06:00:00,2023-03-15 04:00:00,-1.0
2023-03-14 12:00:00,2023-03-14 12:00:00,1.07174,1.0743,1.07104,1.0733,10519.0,0.0011006230645822512,1.0701866666666666,1.075651948923315,1.0647213844100183,0.010424029166716028,0.9985465387123824,0.9969654658847621,0.002318061085436751,0.00252249370471453,61.51458721291104,20621.235717871903,1.0782459224254644,1.0683540775745357,2023-03-15 12:00:00,2023-03-21 06:00:00,2023-03-15 04:00:00,-1.0
2023-03-14 14:00:00,2023-03-14 14:00:00,1.07416,1.07496,1.0732,1.07416,6417.0,0.0008012671200969823,1.0704974999999999,1.0759836129028224,1.0650113870971774,0.006969190133015494,1.0,0.9983627297759917,0.0023600273114865455,0.002490000426068933,58.351992834751414,20668.787843577862,1.0787954530137671,1.0695245469862327,2023-03-15 14:00:00,2023-03-21 09:00:00,2023-03-15 04:00:00,-1.0
2023-03-14 21:00:00,2023-03-14 21:00:00,1.07383,1.076,1.07253,1.07562,4658.0,0.0013592016086989567,1.0707841666666666,1.076596285689548,1.0649720476437854,0.006416855012752924,0.9983358435135086,0.9967750929368029,0.0024824791716508976,0.002488496175185326,57.80399274047181,20710.988220576488,1.080229151231943,1.071010848768057,2023-03-15 21:00:00,2023-03-22 13:00:00,2023-03-15 04:00:00,-1.0
2023-03-15 02:00:00,2023-03-15 02:00:00,1.07342,1.07574,1.07277,1.07376,7116.0,-0.0017292352317732629,1.0710716666666666,1.0767547756341367,1.0653885576991966,0.006446752714017764,0.9996833556846968,0.9972391098220761,0.0024017508094247297,0.002471147102033207,57.83023150249671,20748.156295056437,1.0783585601906724,1.0691614398093277,2023-03-16 02:00:00,2023-03-21 06:00:00,2023-03-15 04:00:00,-1.0
2023-03-15 04:00:00,2023-03-15 04:00:00,1.07316,1.07437,1.06658,1.0678,12324.0,-0.005550588585903737,1.071215,1.0763374348829773,1.0660925651170228,0.003226777525888812,1.0050196666042328,0.9927492390889545,0.0018356901175446971,0.002344055705135505,53.619528619528715,20759.972360304753,1.072917868846619,1.0626821311533812,2023-03-16 04:00:00,2023-03-20 09:00:00,2023-03-15 06:00:00,-1.0
2023-03-15 06:00:00,2023-03-15 06:00:00,1.06272,1.06846,1.05805,1.05876,12906.0,-0.00846600486982596,1.070825,1.0779606276954872,1.0636893723045127,-0.008801681736826867,1.003740224413465,0.990257005409655,0.0006501361268405059,0.0020052717894765053,41.136363636363676,20715.315435171797,1.0648232795483472,1.0526967204516529,2023-03-16 06:00:00,2023-03-17 02:00:00,2023-03-15 08:00:00,-1.0
2023-03-15 07:00:00,2023-03-15 07:00:00,1.05876,1.05951,1.05525,1.05564,17363.0,-0.0029468434772753627,1.0703575,1.079704821867084,1.0610101781329162,-0.010572536643328067,1.0029555530294418,0.9959792734377213,-0.0005350145624785085,0.0014972145190855026,39.73655323819984,20622.914731370347,1.0617789420257204,1.0495010579742794,2023-03-16 07:00:00,2023-03-16 03:00:00,2023-09-27 14:00:00,1.0
2023-03-15 08:00:00,2023-03-15 08:00:00,1.05564,1.05587,1.05224,1.05452,19343.0,-0.0010609677541586482,1.0696408333333334,1.0809778430098622,1.0583038236568045,-0.016179147410068723,1.0010620946022835,0.9965620767708145,-0.0015467991246234103,0.0008884117903437201,33.1107619795758,20490.61219075619,1.0602304272504692,1.0488095727495303,2023-03-16 08:00:00,2023-03-16 01:00:00,2023-09-27 14:00:00,1.0
2023-03-15 09:00:00,2023-03-15 09:00:00,1.05452,1.0565,1.05294,1.05472,16975.0,0.00018965975040785565,1.0688983333333333,1.0816843959446831,1.0561122707219834,-0.016754338302990612,0.999810376213592,0.996630383341221,-0.0023059260707527507,0.00024954421812442595,32.28628230616323,20325.39826941155,1.0604088583267222,1.049031141673278,2023-03-16 09:00:00,2023-03-16 01:00:00,2023-09-27 14:00:00,1.0
2023-03-15 11:00:00,2023-03-15 11:00:00,1.05338,1.05504,1.05161,1.05422,10272.0,-0.0004740594660195274,1.0683633333333333,1.0824761343885136,1.054250532278153,-0.012106046174871472,0.9992032023676273,0.9967489384288747,-0.0029142913297344197,-0.00038322289144734325,35.83406884377777,20133.348530293584,1.0595492810939076,1.0488907189060923,2023-03-16 11:00:00,2023-03-15 20:00:00,2023-09-27 14:00:00,1.0
2023-03-15 13:00:00,2023-03-15 13:00:00,1.05568,1.05904,1.05422,1.05857,14558.0,0.00412627345335892,1.06803625,1.0826905229337658,1.0533819770662343,-0.007388303671060636,0.9972699018487204,0.9954487082640882,-0.003010710933440741,-0.0009087204998460229,41.99469712420985,19920.135923053615,1.0642819160349166,1.0528580839650834,2023-03-16 13:00:00,2023-03-16 22:00:00,2023-09-27 10:00:00,0.0
2023-03-15 15:00:00,2023-03-15 15:00:00,1.05804,1.05926,1.05741,1.05756,2955.0,-0.0009541173469869157,1.0675320833333333,1.082773983225366,1.0522901834413005,-0.011376473051580986,1.0004538749574492,0.9982534977248266,-0.003132513062459319,-0.0013534790123686821,37.072649572649695,19690.30089659781,1.0630685008842458,1.0520514991157544,2023-03-16 15:00:00,2023-03-16 03:00:00,2023-09-27 10:00:00,1.0
2023-03-15 20:00:00,2023-03-15 20:00:00,1.05898,1.05992,1.0573,1.05939,7269.0,0.0017303982752752134,1.0670925,1.0826498108774956,1.0515351891225044,-0.009909301356739411,0.9996129848308932,0.9975281153294587,-0.003046261020380303,-0.0016920354139710065,39.089968976215395,19448.002997530977,1.0649821401276707,1.0537978598723292,2023-03-16 20:00:00,2023-03-17 02:00:00,2023-09-27 07:00:00,0.0
2023-03-16 01:00:00,2023-03-16 01:00:00,1.06074,1.06156,1.05874,1.06054,3776.0,0.0010855303523726878,1.0666033333333333,1.0822180105611037,1.050988656105563,-0.011009010204426765,1.0001885831746091,0.997343532160217,-0.0028522315170946833,-0.0019240746345957419,37.55301102629376,19196.792316345396,1.0660580166213303,1.0550219833786696,2023-03-17 01:00:00,2023-03-17 02:00:00,2023-09-27 07:00:00,0.0
2023-03-16 03:00:00,2023-03-16 03:00:00,1.0625,1.06356,1.05928,1.06126,11628.0,0.000678899428593116,1.0661,1.0815865585477242,1.0506134414522759,-0.011318400599604515,1.001168422441249,0.9959757794576705,-0.002610274139681845,-0.0020613145356129627,37.09953011533562,18939.698876410395,1.0667675141505912,1.055752485849409,2023-03-17 03:00:00,2023-03-17 02:00:00,2023-03-16 08:00:00,1.0
2023-03-16 06:00:00,2023-03-16 06:00:00,1.06161,1.06212,1.06002,1.06132,7008.0,5.6536569737808406e-05,1.0655783333333333,1.080818167483594,1.0503384991830726,-0.011727592776199733,1.0002732446387517,0.9980228222799684,-0.0023861733552166253,-0.0021262862995336954,36.50280293229871,18679.27610679183,1.0668170721107362,1.055822927889264,2023-03-17 06:00:00,2023-03-17 02:00:00,2023-03-16 08:00:00,1.0
2023-03-16 08:00:00,2023-03-16 08:00:00,1.05878,1.06211,1.0551,1.06066,21313.0,-0.000621867108883345,1.065065,1.0800927031135659,1.050037296886434,-0.011548468273252985,0.9982275187147626,0.9933999303273671,-0.0022360525314308877,-0.002148239545913134,36.66089216110881,18417.65326588471,1.066152188612531,1.055167811387469,2023-03-17 08:00:00,2023-03-17 02:00:00,2023-09-27 07:00:00,1.0
2023-03-16 09:00:00,2023-03-16 09:00:00,1.06066,1.0608,1.05729,1.06004,17972.0,-0.0005845417004505249,1.064615,1.079567523125747,1.049662476874253,-0.010136743953729668,1.0005848835892983,0.9966911764705884,-0.0021424131107279365,-0.0021470742588760943,37.90864308105712,18156.643197988396,1.0654865983763269,1.0545934016236733,2023-03-17 09:00:00,2023-03-17 02:00:00,2023-09-27 07:00:00,1.0
2023-03-16 10:00:00,2023-03-16 10:00:00,1.06004,1.06268,1.05862,1.06214,15213.0,0.0019810573185916613,1.0642983333333333,1.0791191561311981,1.0494775105354686,-0.007129887419234824,0.9980228595100458,0.9961794707720102,-0.0018771125604821748,-0.0020930819191973104,41.677617170390114,17897.977621325506,1.0676867831820092,1.056593216817991,2023-03-17 10:00:00,2023-03-17 14:00:00,2023-09-26 21:00:00,0.0
2023-03-16 12:00:00,2023-03-16 12:00:00,1.06186,1.06254,1.05916,1.05921,8820.0,-0.0027585817312220096,1.0638220833333334,1.0785264594688975,1.0491177071977693,-0.010733253262328839,1.0025018645972,0.9968189432868411,-0.0018815966016232366,-0.0020507848556824957,38.01635563011119,17642.73509560606,1.0648158852873897,1.0536041147126103,2023-03-17 12:00:00,2023-03-17 02:00:00,2023-09-27 07:00:00,1.0
2023-03-16 17:00:00,2023-03-16 17:00:00,1.06133,1.06205,1.05916,1.06124,3281.0,0.0019165226914397149,1.0633720833333333,1.0776824954492528,1.049061671217414,-0.010125339636704948,1.000084806452829,0.9972788475118876,-0.00170172972101712,-0.0019809738287494207,38.82450331125822,17392.173588901544,1.0668998462925323,1.0555801537074674,2023-03-17 17:00:00,2023-03-17 02:00:00,2023-09-27 03:00:00,1.0
2023-03-16 22:00:00,2023-03-16 22:00:00,1.06338,1.0645,1.06118,1.06402,3636.0,0.002619577098488479,1.0629745833333333,1.0766182752717368,1.0493308913949297,-0.00892604098177476,0.9993985075468507,0.9968811648661343,-0.0013196490627529478,-0.0018487088755501262,40.37918515530453,17147.38337819544,1.0697943703071613,1.0582456296928386,2023-03-17 22:00:00,2023-03-20 05:00:00,2023-09-25 12:00:00,0.0
2023-03-17 02:00:00,2023-03-17 02:00:00,1.06626,1.06694,1.0639,1.06626,6732.0,0.0021052235860228308,1.0627845833333331,1.0760951962668754,1.0494739703997908,-0.00426751167052913,1.0,0.9971507301254054,-0.0008265699252210101,-0.001644281085484303,45.35452322738379,16909.210383874964,1.0720541232231215,1.0604658767768782,2023-03-18 02:00:00,2023-03-20 09:00:00,2023-09-25 08:00:00,0.0
2023-03-17 05:00:00,2023-03-17 05:00:00,1.06468,1.067,1.06252,1.06331,6221.0,-0.0027666797966724443,1.0624175,1.0751258228462741,1.049709177153726,-0.008251312368057954,1.0012884295266669,0.9958013120899718,-0.0006661623966679464,-0.001448657347721032,41.31677508377698,16677.944242770976,1.069157996096306,1.057462003903694,2023-03-18 05:00:00,2023-03-20 05:00:00,2023-09-26 03:00:00,0.0
2023-03-17 07:00:00,2023-03-17 07:00:00,1.06297,1.06402,1.06123,1.06262,8783.0,-0.0006489170608759975,1.0619725,1.0738082825185327,1.0501367174814673,-0.010000457889810781,1.000329374564755,0.9973778688370518,-0.0005879381233382386,-0.0012765135028444733,39.371019108280386,16453.95311350937,1.0684286786517188,1.056811321348281,2023-03-18 07:00:00,2023-03-17 14:00:00,2023-09-26 12:00:00,1.0
2023-03-17 09:00:00,2023-03-17 09:00:00,1.0626,1.06444,1.06172,1.06335,12666.0,0.0006869812350607241,1.0615220833333334,1.0721868273289796,1.0508573393376872,-0.010114658795316419,0.9992946819015376,0.9974446657397317,-0.0004617175317169764,-0.001113554308618974,39.213729794452384,16238.426207757197,1.0691581842760378,1.0575418157239622,2023-03-18 09:00:00,2023-03-20 05:00:00,2023-09-25 12:00:00,0.0
2023-03-17 11:00:00,2023-03-17 11:00:00,1.06462,1.06758,1.06298,1.06675,8201.0,0.003197442046362964,1.0611525000000002,1.0702823654687887,1.0520226345312116,-0.008280596426692774,0.9980032809936722,0.99569118941906,-8.63399453274738e-05,-0.000908111435960674,41.479346781940635,16031.696998587697,1.0727403991162747,1.0607596008837255,2023-03-18 11:00:00,2023-03-20 09:00:00,2023-09-25 08:00:00,0.0
2023-03-17 14:00:00,2023-03-17 14:00:00,1.06808,1.06854,1.06608,1.06614,5103.0,-0.0005718303257558066,1.060835,1.0685561713461391,1.0531138286538608,-0.007121858224890658,1.0018196484514228,0.9976977932506035,0.00016008226560826344,-0.0006944726956468866,42.50000000000016,15833.69161926782,1.072095037189432,1.0601849628105684,2023-03-18 14:00:00,2023-03-20 09:00:00,2023-09-25 08:00:00,0.0
2023-03-19 20:00:00,2023-03-19 20:00:00,1.0681,1.069,1.06586,1.06752,5942.0,0.0012943891046204303,1.0608233333333332,1.0685013033246997,1.0531453633419667,-0.000262255775813316,1.000543315347722,0.9970626753975679,0.0004614092711492379,-0.0004632963022876617,49.69710082215485,15644.44050153041,1.073014383274348,1.062025616725652,2023-03-20 20:00:00,2023-03-20 09:00:00,2023-09-21 01:00:00,1.0
2023-03-20 01:00:00,2023-03-20 01:00:00,1.06794,1.06846,1.06588,1.06608,8533.0,-0.0013489208633093996,1.0611283333333332,1.0690421312269722,1.0532145354396942,0.0068899577922133925,1.0017447095902747,0.9975853096980701,0.0005773616627138267,-0.00025516470928736403,59.47695494562383,15516.131455647512,1.070068037585328,1.0620919624146719,2023-03-21 01:00:00,2023-03-20 07:00:00,2023-09-21 01:00:00,1.0
2023-03-20 03:00:00,2023-03-20 03:00:00,1.06554,1.06709,1.06313,1.06612,12700.0,3.7520636350096837e-05,1.061565,1.0693705810579412,1.053759418942059,0.009878671694112032,0.9994559711852324,0.9962889728139143,0.0006648188166435975,-7.116800410117172e-05,64.743950478334,15440.229918516237,1.0698315041448916,1.0624084958551083,2023-03-21 03:00:00,2023-03-20 05:00:00,2023-09-21 01:00:00,1.0
2023-03-20 05:00:00,2023-03-20 05:00:00,1.06745,1.06996,1.06498,1.0696,8383.0,0.0032641728886055876,1.0621933333333333,1.0700594382015014,1.0543272284651652,0.0141990597140072,0.9979899027673896,0.9953456203970242,0.0010033699336355895,0.00014373958344618052,69.89445910290215,15409.603494536954,1.0734594241523472,1.065740575847653,2023-03-21 05:00:00,2023-03-21 03:00:00,2023-05-31 12:00:00,1.0
2023-03-20 07:00:00,2023-03-20 07:00:00,1.07071,1.07176,1.06887,1.07052,8658.0,0.0008601346297678614,1.0628516666666668,1.070751757291715,1.0549515760416186,0.01486918287269479,1.0001774838396296,0.9973035007837575,0.001330572433459798,0.000381106153448904,70.45572242361418,15417.608043970115,1.0743798910125464,1.0666601089874534,2023-03-21 07:00:00,2023-03-21 06:00:00,2023-05-31 03:00:00,1.0
2023-03-20 09:00:00,2023-03-20 09:00:00,1.07238,1.07308,1.07032,1.07267,9378.0,0.002008369764226803,1.0636204166666665,1.0716049266250345,1.0556359067082985,0.0173497104263248,0.9997296465828261,0.9974279643642598,0.0017432744212597662,0.0006535398070110765,72.90787186491167,15458.525286849861,1.0765497154783505,1.0687902845216495,2023-03-21 09:00:00,2023-03-21 06:00:00,2023-05-30 00:00:00,1.0
2023-03-20 12:00:00,2023-03-20 12:00:00,1.07254,1.07284,1.07068,1.0716,3589.0,-0.0009975108840555302,1.0641633333333333,1.0724795734257837,1.055847093240883,0.012233917964210462,1.000877192982456,0.9979866522501026,0.0019613939339659936,0.00091511063240206,67.61286834279534,15526.905249930074,1.0752173680409398,1.0679826319590604,2023-03-21 12:00:00,2023-03-21 06:00:00,2023-05-30 03:00:00,1.0
2023-03-20 17:00:00,2023-03-20 17:00:00,1.07216,1.07259,1.07142,1.07228,4442.0,0.0006345651362447136,1.0647766666666667,1.0732302960218771,1.0563230373114563,0.013822854655806462,0.9998880889319954,0.9989091824462284,0.002164178236696568,0.0011649241532609616,70.07637752318574,15602.791774889827,1.0758373307042575,1.0687226692957423,2023-03-21 17:00:00,2023-03-21 06:00:00,2023-05-30 00:00:00,1.0
2023-03-20 23:00:00,2023-03-20 23:00:00,1.0716,1.07259,1.07098,1.07122,1694.0,-0.000988547767374004,1.0652695833333332,1.0737915375471918,1.0567476291194746,0.0111049150917982,1.0003547357218872,0.9984989604601946,0.002213833422747946,0.0013747060071583584,66.48091390359434,15684.430015681119,1.0747966232062223,1.0676433767937779,2023-03-21 23:00:00,2023-03-21 06:00:00,2023-05-30 03:00:00,1.0
2023-03-21 03:00:00,2023-03-21 03:00:00,1.0719,1.07388,1.0704,1.07298,8247.0,0.00164298650137229,1.0657879166666666,1.074616918243317,1.0569589150900163,0.011661611777050773,0.9989934574735783,0.9967594144597163,0.0023679070480278064,0.0015733462153322481,67.04109589041099,15770.60690072349,1.0765900753494475,1.0693699246505526,2023-03-22 03:00:00,2023-03-21 06:00:00,2023-05-30 00:00:00,1.0
2023-03-21 06:00:00,2023-03-21 06:00:00,1.07632,1.07848,1.07248,1.07788,5729.0,0.004566720721728146,1.0664804166666666,1.0763704810339152,1.056590352299418,0.015539267586967966,0.9985527145878947,0.9944366144944737,0.002852518497485912,0.0018291806717629809,70.42772861356923,15860.61074849707,1.0819271865767859,1.0738328134232142,2023-03-22 06:00:00,2023-03-22 13:00:00,2023-03-24 04:00:00,0.0
2023-03-21 09:00:00,2023-03-21 09:00:00,1.0777,1.07886,1.07608,1.07742,8335.0,-0.00042676364715910076,1.06715125,1.0777397676734826,1.0565627323265174,0.015055877878680625,1.0002598800839042,0.9974232059766791,0.0031629973425317814,0.002095944005916741,69.59591041869534,15953.227301941697,1.081485294378287,1.073354705621713,2023-03-22 09:00:00,2023-03-22 13:00:00,2023-03-24 04:00:00,0.0
2023-03-21 12:00:00,2023-03-21 12:00:00,1.07675,1.07828,1.07609,1.07644,4174.0,-0.0009095802936645025,1.06780875,1.0786710522821812,1.0569464477178188,0.014767944214280595,1.0002879863252945,0.9979689876469935,0.0032920278069690223,0.0023351607661271975,69.05797101449306,16071.996138624509,1.0805213758342889,1.072358624165711,2023-03-22 12:00:00,2023-03-22 13:00:00,2023-03-24 04:00:00,0.0
2023-03-21 21:00:00,2023-03-21 21:00:00,1.07727,1.0777,1.07564,1.07693,2872.0,0.00045520419159439385,1.0685125,1.0794621686469579,1.057562831353042,0.015807757443434056,1.0003157122561355,0.9980885218520923,0.003394692383870357,0.0025470670896758293,70.46280591228492,16212.205074821582,1.0809769365190034,1.0728830634809967,2023-03-22 21:00:00,2023-03-22 13:00:00,2023-03-24 04:00:00,1.0
2023-03-22 03:00:00,2023-03-22 03:00:00,1.07659,1.07832,1.07591,1.07803,6912.0,0.0010214220051443235,1.0691745833333333,1.0804332124554803,1.0579159542111862,0.014849560539758982,0.9986642301234658,0.9977650419170562,0.0035241909283498796,0.0027424918574106396,69.72932704246341,16369.809329749449,1.0820396518913276,1.0740203481086725,2023-03-23 03:00:00,2023-03-22 13:00:00,2023-03-24 04:00:00,1.0
2023-03-22 07:00:00,2023-03-22 07:00:00,1.07972,1.08002,1.07758,1.0782,5377.0,0.00015769505486851187,1.0699658333333333,1.0809677350134803,1.0589639316531863,0.017769636791778197,1.0014097570024114,0.9977407825781004,0.003599049435525137,0.0029138033730335394,75.3132498000536,16541.150841099436,1.0819074863735754,1.0744925136264247,2023-03-23 07:00:00,2023-03-22 13:00:00,2023-03-24 04:00:00,1.0
2023-03-22 10:00:00,2023-03-22 10:00:00,1.07952,1.07985,1.07756,1.07914,5639.0,0.0008718234093858523,1.0707116666666667,1.0816713979656007,1.0597519353677327,0.01672639187891609,1.0003521322534612,0.9978793350928371,0.0036916702096878584,0.0030693767403644034,74.57440966501947,16723.147535477892,1.08281209543861,1.0754679045613897,2023-03-23 10:00:00,2023-03-22 13:00:00,2023-03-24 04:00:00,1.0
2023-03-22 13:00:00,2023-03-22 13:00:00,1.07955,1.09124,1.07886,1.08808,24878.0,0.00828437459458442,1.0717141666666667,1.0843868060289188,1.0590415273044147,0.022360487407088195,0.9921605029041983,0.9886551079505883,0.004435328420673512,0.003342567076426225,78.25270079849716,16832.21513110692,1.0930319543563107,1.0831280456436894,2023-03-23 13:00:00,2023-04-04 02:00:00,2023-03-23 14:00:00,0.0
2023-03-22 14:00:00,2023-03-22 14:00:00,1.08808,1.08928,1.08526,1.08654,17162.0,-0.001415337107565473,1.0725591666666667,1.086367460225771,1.0587508731075626,0.018841137055856313,1.0014173431258857,0.9963094888366626,0.004844572564087768,0.0036429681739585337,74.21203438395455,16878.76958344375,1.091559849611807,1.081520150388193,2023-03-23 14:00:00,2023-03-23 01:00:00,2023-03-24 04:00:00,1.0
2023-03-22 20:00:00,2023-03-22 20:00:00,1.08836,1.08884,1.08546,1.08864,3647.0,0.0019327406262079627,1.0736145833333335,1.0883154203153191,1.0589137463513478,0.023542526471093186,0.9997427983539094,0.9968957789941589,0.005277518003354187,0.0039698781398376645,80.86765781135804,16872.23485575583,1.0934120690955884,1.0838679309044117,2023-03-23 20:00:00,2023-04-04 02:00:00,2023-03-23 14:00:00,-1.0
2023-03-23 01:00:00,2023-03-23 01:00:00,1.09047,1.09298,1.08822,1.09154,4790.0,0.002663874191651816,1.0748195833333334,1.0904692817376103,1.0591698849290565,0.02685198653716033,0.9990197335874087,0.9956449340335596,0.0057879166466159315,0.004333485841193318,83.44125809435769,16820.972834810676,1.0963182848565516,1.0867617151434483,2023-03-24 01:00:00,2023-04-04 10:00:00,2023-03-23 06:00:00,-1.0
2023-03-23 03:00:00,2023-03-23 03:00:00,1.09062,1.0927,1.08912,1.08998,8638.0,-0.0014291734613481877,1.0759291666666668,1.091956256686151,1.0599020766471827,0.024735045461861845,1.0005871667370043,0.9967237119062873,0.005997398015022082,0.004666268275959071,80.21329702745682,16732.092646450346,1.0948824167568987,1.0850775832431012,2023-03-24 03:00:00,2023-04-04 10:00:00,2023-03-23 14:00:00,-1.0
2023-03-23 06:00:00,2023-03-23 06:00:00,1.08772,1.09037,1.08668,1.08759,4773.0,-0.002192700783500534,1.0767974999999999,1.0930059822130902,1.0605890177869095,0.01934759609111375,1.000119530337719,0.9966158276548328,0.005902519907476478,0.004913518602262553,74.19879238272232,16611.804824796745,1.0925757196427737,1.0826042803572267,2023-03-24 06:00:00,2023-03-30 08:00:00,2023-03-23 14:00:00,-1.0
2023-03-23 08:00:00,2023-03-23 08:00:00,1.08734,1.08939,1.08696,1.08869,7604.0,0.0010114105499314796,1.0777370833333333,1.0939812651457088,1.0614929015209578,0.02093048939307885,0.9987599775877432,0.9977693938809791,0.005848669311451227,0.005100548744100287,75.88978185993162,16465.766225452775,1.0936399099138165,1.0837400900861833,2023-03-24 08:00:00,2023-04-04 02:00:00,2023-03-23 14:00:00,-1.0
2023-03-23 11:00:00,2023-03-23 11:00:00,1.08898,1.0908,1.08808,1.08956,6349.0,0.0007991255545656273,1.0786554166666666,1.094980509626427,1.0623303237069064,0.02043574371159041,0.9994676750247806,0.9975064173083975,0.005809228880816697,0.0052422847714435694,75.60408921933147,16298.916484845033,1.0945101049324162,1.084609895067584,2023-03-24 11:00:00,2023-04-04 10:00:00,2023-03-23 14:00:00,-1.0
2023-03-23 14:00:00,2023-03-23 14:00:00,1.0842,1.08956,1.08242,1.08399,11165.0,-0.005112155365468718,1.0794016666666668,1.0949461393783395,1.0638571939549941,0.01666030805056231,1.0001937287244347,0.9934468959947134,0.005267795735666381,0.005247386964288132,68.98452406190424,16115.202030827402,1.089505054355903,1.0784749456440967,2023-03-24 14:00:00,2023-03-30 08:00:00,2023-03-24 04:00:00,-1.0
2023-03-23 20:00:00,2023-03-23 20:00:00,1.08326,1.08409,1.08204,1.08252,5556.0,-0.0013561010710431143,1.080085,1.0946003040675623,1.0655696959324377,0.015265766709852253,1.0006835901415216,0.9981090130893191,0.004666299160569487,0.005131169403544403,66.87242798353938,15918.305130818451,1.0880956267946942,1.0769443732053057,2023-03-24 20:00:00,2023-03-30 05:00:00,2023-03-24 04:00:00,-1.0
2023-03-24 02:00:00,2023-03-24 02:00:00,1.08248,1.08372,1.08173,1.08282,4316.0,0.00027713113845462267,1.0806358333333332,1.0944781363795413,1.0667935302871252,0.012284002413528086,0.9996860050608598,0.998163732329384,0.004165795585657994,0.0049380946399671215,64.55306032584775,15711.527876247177,1.0882652745104135,1.0773747254895862,2023-03-25 02:00:00,2023-03-30 05:00:00,2023-03-24 04:00:00,-1.0
2023-03-24 04:00:00,2023-03-24 04:00:00,1.078,1.0831,1.07214,1.07258,10582.0,-0.009456788755286993,1.0807216666666666,1.094325651590099,1.0671176817432342,0.0019224493812214055,1.0050532361222473,0.9898808974240607,0.0029093236043380433,0.0045323404328413055,51.881622214103224,15497.12664312939,1.079513712502553,1.0656462874974473,2023-03-25 04:00:00,2023-03-27 19:00:00,2023-05-31 12:00:00,0.0
2023-03-24 06:00:00,2023-03-24 06:00:00,1.07278,1.07482,1.07132,1.07383,8101.0,0.0011654142348356267,1.08077,1.0942623682131742,1.0672776317868258,0.0010808293621478824,0.9990221915945727,0.996743640795668,0.0019914686491233624,0.004024166076097717,51.07726597325416,15277.716007314599,1.0807346949772227,1.0669253050227774,2023-03-25 06:00:00,2023-03-27 19:00:00,2023-05-31 03:00:00,0.0
2023-03-24 08:00:00,2023-03-24 08:00:00,1.07493,1.07658,1.07231,1.0757,11240.0,0.0017414302077609634,1.0809408333333332,1.0940468796202665,1.0678347870464,0.0038187537675060156,0.9992841870409964,0.9960337364617585,0.0013988305087229147,0.0034990989626227566,53.75183016105424,15055.57640294608,1.0826377968972671,1.0687622031027328,2023-03-25 08:00:00,2023-03-28 04:00:00,2023-05-30 00:00:00,0.0
2023-03-24 10:00:00,2023-03-24 10:00:00,1.075,1.07675,1.07416,1.07612,9113.0,0.0003904434321835293,1.0811008333333334,1.0938545852677906,1.0683470813988762,0.003574757111565381,0.9989592238783779,0.9975946134200139,0.0009520760624408542,0.0029896943825863764,53.53070981978682,14835.053786255894,1.0830580013035926,1.0691819986964073,2023-03-25 10:00:00,2023-03-28 04:00:00,2023-05-30 00:00:00,0.0
2023-03-24 14:00:00,2023-03-24 14:00:00,1.07608,1.07676,1.07512,1.0759,3101.0,-0.0002044381667470896,1.0812958333333333,1.0935524360496163,1.0690392306170504,0.004359334747456497,1.0001673017938468,0.9984769122181361,0.0005736550454114031,0.002506486515151382,54.37056406425112,14617.47459273959,1.0828191117882502,1.06898088821175,2023-03-25 14:00:00,2023-03-28 04:00:00,2023-05-30 00:00:00,0.0
2023-03-26 21:00:00,2023-03-26 21:00:00,1.07616,1.078,1.07578,1.07698,2493.0,0.0010038107630820914,1.0814625,1.0933503560615023,1.0695746439384977,0.0037210037538266644,0.9992386116733829,0.9979406307977735,0.0003567878093295729,0.0020765467739870206,53.78357926598569,14403.843576978066,1.0838846140467246,1.0700753859532754,2023-03-27 21:00:00,2023-03-28 07:00:00,2023-05-30 00:00:00,0.0
2023-03-27 02:00:00,2023-03-27 02:00:00,1.07634,1.07822,1.0745,1.07518,7304.0,-0.0016713402291593793,1.08135,1.0934289302722389,1.0692710697277612,-0.002508059613137956,1.001078889116241,0.9965498692289144,3.922188009930494e-05,0.0016690817952094775,47.286977491961444,14194.814274799228,1.0818101266542883,1.0685498733457115,2023-03-28 02:00:00,2023-03-28 01:00:00,2023-05-30 00:00:00,1.0
